,File,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,Project,Version,index
11,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/jarresourcehandle.java,False,4.0,0.0,10.0,0.0,2.0,42.0,0.0,0.0,1.0,186.0,22.0,102.0,39.0,288.0,61.0,1708.0523532181114,28.76923076923077,49139.35231565951,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
12,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/jarresourcelocation.java,False,1.0,0.0,4.0,0.0,2.0,28.0,0.0,0.0,1.0,119.0,25.0,69.0,33.0,188.0,58.0,1101.3004270839835,26.13636363636364,28783.98843514957,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
13,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/multiparentclassloader.java,False,6.0,0.0,12.0,1.0,2.0,238.0,0.2,2.0,1.0,1002.0,43.0,494.0,82.0,1496.0,125.0,10420.813289854485,129.52439024390245,1349749.487213957,0.0,4.0,2.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0,geronimo-xbean,xbean-3.5,322
14,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/namedclassloader.java,False,2.0,0.0,7.0,1.0,1.0,70.0,0.2857142857142857,0.0,1.0,170.0,30.0,76.0,29.0,246.0,59.0,1447.1301901430131,39.310344827586206,56887.18678493224,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
15,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/resourceenumeration.java,False,3.0,0.0,3.0,0.0,0.0,48.0,0.0,0.0,2.0,165.0,27.0,79.0,30.0,244.0,57.0,1423.2251634561972,35.55,50595.654560867806,1.0,3.0,2.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
18,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/resourcelocation.java,False,0.0,0.0,0.0,1.0,0.0,10.0,-1.0,2.0,0.0,36.0,12.0,25.0,20.0,61.0,32.0,305.0,7.5,2287.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,geronimo-xbean,xbean-3.5,322
19,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/threadcontextclassloaderfactorybean.java,False,0.0,0.0,3.0,0.0,0.0,15.0,-1.0,0.0,0.0,48.0,15.0,21.0,19.0,69.0,34.0,351.03493604627346,8.289473684210526,2909.8948645941086,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
20,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/unionenumeration.java,False,1.0,0.0,4.0,0.0,0.0,35.0,0.0,0.0,0.0,164.0,27.0,78.0,26.0,242.0,53.0,1386.1567500042945,40.5,56139.34837517392,0.0,3.0,4.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
21,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/main/java/org/apache/xbean/classloader/urlresourcefinder.java,True,5.0,0.0,8.0,0.0,1.0,208.0,0.2,2.0,2.0,931.0,43.0,482.0,134.0,1413.0,177.0,10551.726642267276,77.33582089552239,816026.4417448939,1.0,3.0,6.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,geronimo-xbean,xbean-3.5,322
22,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/test/java/org/apache/xbean/classloader/jarfileclassloadertest.java,False,0.0,0.0,0.0,0.0,1.0,11.0,-1.0,0.0,0.0,32.0,17.0,21.0,17.0,53.0,34.0,269.63553058626803,10.5,2831.1730711558143,2.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,geronimo-xbean,xbean-3.5,322
23,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/test/java/org/apache/xbean/classloader/multiparentclassloadertest.java,False,1.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,1250.0,41.0,773.0,166.0,2023.0,207.0,15563.924115021136,95.46084337349396,1485745.3222209783,0.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,geronimo-xbean,xbean-3.5,322
24,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classloader/src/test/java/org/apache/xbean/classloader/urlresourcefindertest.java,False,6.0,0.0,10.0,0.0,0.0,328.0,0.0,1.0,4.0,2145.0,34.0,1111.0,145.0,3256.0,179.0,24367.30417077242,130.2551724137931,3173967.406023301,2.0,2.0,9.0,24.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,geronimo-xbean,xbean-3.5,322
25,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/classpath.java,False,0.0,0.0,0.0,1.0,0.0,5.0,-1.0,0.0,0.0,30.0,12.0,21.0,16.0,51.0,28.0,245.1751010249378,7.875,1930.7539205713847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,geronimo-xbean,xbean-3.5,322
26,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/classpathfactory.java,False,0.0,0.0,1.0,0.0,0.0,28.0,-1.0,0.0,0.0,136.0,16.0,40.0,21.0,176.0,37.0,916.8637923506952,15.238095238095235,13971.25778820107,5.0,8.0,1.0,26.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,geronimo-xbean,xbean-3.5,322
27,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/contextclasspath.java,False,0.0,0.0,3.0,0.0,2.0,19.0,-1.0,0.0,0.0,85.0,19.0,50.0,22.0,135.0,41.0,723.2695206234413,21.59090909090909,15616.046468006118,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
28,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/sunurlclasspath.java,False,1.0,0.0,4.0,3.0,1.0,53.0,0.625,0.0,0.0,293.0,38.0,158.0,61.0,451.0,99.0,2989.839835655904,49.21311475409836,147139.33092850857,1.0,2.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,geronimo-xbean,xbean-3.5,322
29,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/systemclasspath.java,False,1.0,0.0,3.0,0.0,2.0,43.0,0.0,1.0,0.0,215.0,32.0,108.0,48.0,323.0,80.0,2041.9827746486176,36.0,73511.37988735024,1.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
30,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/tomcatclasspath.java,False,3.0,0.0,10.0,1.0,2.0,127.0,0.2857142857142857,1.0,1.0,557.0,41.0,275.0,106.0,832.0,147.0,5990.127390903856,53.18396226415094,318578.7091152876,0.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,geronimo-xbean,xbean-3.5,322
31,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/tomcatwebappclasspath.java,False,0.0,0.0,2.0,0.0,3.0,10.0,-1.0,0.0,0.0,36.0,14.0,13.0,10.0,49.0,24.0,224.66316253533668,9.1,2044.434779071564,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,geronimo-xbean,xbean-3.5,322
32,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/main/java/org/apache/xbean/classpath/maven/mavenresolver.java,False,0.0,0.0,4.0,0.0,0.0,38.0,-1.0,0.0,0.0,53.0,16.0,34.0,18.0,87.0,34.0,442.6092671887796,15.11111111111111,6688.317815297114,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
33,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-classpath/src/test/java/org/apache/xbean/classpath/systemclasspathtest.java,False,0.0,0.0,1.0,0.0,0.0,12.0,-1.0,0.0,1.0,52.0,18.0,29.0,25.0,81.0,43.0,439.5274451308699,10.44,4588.666527166281,1.0,2.0,3.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
34,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/main/java/org/apache/xbean/finder/classfinder.java,True,1.0,0.0,7.0,0.0,0.0,49.0,0.25,0.0,5.0,2862.0,58.0,1540.0,234.0,4402.0,292.0,36051.60770818984,190.85470085470087,6880618.804477599,1.0,2.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
35,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/main/java/org/apache/xbean/finder/resourcefinder.java,True,4.0,0.0,29.0,0.0,0.0,687.0,0.0526315789473684,2.0,1.0,2791.0,48.0,1634.0,203.0,4425.0,251.0,35274.08022623217,193.1822660098522,6814326.74951685,0.0,3.0,6.0,15.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,41.0,2.0,0.0,geronimo-xbean,xbean-3.5,322
36,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/main/java/org/apache/xbean/finder/urlset.java,True,1.0,0.0,15.0,0.0,0.0,122.0,0.2352941176470588,4.0,1.0,598.0,34.0,357.0,90.0,955.0,124.0,6641.257476419466,67.43333333333334,447842.1291598861,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
37,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/barurlhandler.java,False,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,1.0,0.0,35.0,16.0,22.0,13.0,57.0,29.0,276.90491672227165,13.538461538461538,3748.86656485537,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,geronimo-xbean,xbean-3.5,322
38,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/foourlhandler.java,False,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,1.0,0.0,35.0,16.0,22.0,13.0,57.0,29.0,276.90491672227165,13.538461538461538,3748.86656485537,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,geronimo-xbean,xbean-3.5,322
39,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/one.java,False,0.0,0.0,3.0,0.0,0.0,12.0,-1.0,1.0,0.0,48.0,16.0,28.0,17.0,76.0,33.0,383.37395307124245,13.176470588235292,5051.515616938724,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
40,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/three.java,False,0.0,0.0,1.0,0.0,0.0,8.0,-1.0,1.0,0.0,16.0,11.0,6.0,6.0,22.0,17.0,89.92418250750748,5.5,494.5830037912912,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
41,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/two.java,False,0.0,0.0,3.0,0.0,0.0,12.0,-1.0,1.0,0.0,48.0,16.0,28.0,17.0,76.0,33.0,383.37395307124245,13.176470588235292,5051.515616938724,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
42,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/bar/fullyannotated.java,False,7.0,0.0,19.0,0.0,0.0,70.0,0.4210526315789473,0.0,0.0,266.0,28.0,169.0,65.0,435.0,93.0,2844.534082831994,36.4,103541.04061508458,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
43,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/foo/green.java,False,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,21.0,13.0,11.0,9.0,32.0,22.0,142.7018117963935,7.944444444444445,1133.6866159380152,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
44,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/javaurlcontextfactory.java,False,0.0,0.0,1.0,0.0,0.0,8.0,-1.0,1.0,0.0,38.0,15.0,29.0,19.0,67.0,34.0,340.8600103637728,11.447368421052632,3901.9501186379257,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
45,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/kernelurlcontextfactory.java,False,0.0,0.0,1.0,0.0,0.0,8.0,-1.0,1.0,0.0,38.0,15.0,29.0,20.0,67.0,35.0,343.6619621353128,10.875,3737.3238382215263,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
46,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/acme/ldapurlcontextfactory.java,False,0.0,0.0,1.0,0.0,0.0,8.0,-1.0,1.0,0.0,38.0,15.0,29.0,20.0,67.0,35.0,343.6619621353128,10.875,3737.3238382215263,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
47,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/apache/xbean/finder/classfindertest.java,True,1.0,0.0,8.0,0.0,0.0,91.0,0.0,0.0,2.0,676.0,26.0,364.0,98.0,1040.0,124.0,7232.364162802351,48.285714285714285,349219.86957531347,6.0,1.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
48,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/apache/xbean/finder/resourcefindertest.java,False,1.0,0.0,21.0,0.0,0.0,260.0,0.0,0.0,9.0,2036.0,31.0,1132.0,197.0,3168.0,228.0,24814.595564873904,89.06598984771574,2210136.516656231,2.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,geronimo-xbean,xbean-3.5,322
49,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-finder/src/test/java/org/apache/xbean/finder/urlsettest.java,False,2.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,914.0,25.0,552.0,107.0,1466.0,132.0,10327.081778979493,64.48598130841121,665952.0025697056,1.0,1.0,3.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,geronimo-xbean,xbean-3.5,322
50,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-naming/src/main/java/org/apache/xbean/naming/context/abstractcontext.java,True,6.0,0.0,30.0,3.0,1.0,648.0,0.0727272727272727,1.0,3.0,2840.0,53.0,1540.0,182.0,4380.0,235.0,34499.144225954704,224.23076923076923,7735769.6475890735,0.0,3.0,2.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,geronimo-xbean,xbean-3.5,322
51,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-naming/src/main/java/org/apache/xbean/naming/context/abstractfederatedcontext.java,True,2.0,0.0,5.0,2.0,2.0,93.0,0.2307692307692307,1.0,4.0,441.0,38.0,250.0,69.0,691.0,107.0,4658.353687603192,68.84057971014492,320683.7683494951,1.0,2.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,120.0,0.0,geronimo-xbean,xbean-3.5,322
52,/sise/home/machadob/repo_mining/apache_repos/geronimo-xbean/xbean-naming/src/main/java/org/apache/xbean/naming/context/contextaccess.java,False,2.0,0.0,2.0,1.0,0.0,18.0,-1.0,10.0,1.0,50.0,16.0,24.0,12.0,74.0,28.0,355.74426423226265,16.0,5691.908227716202,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,geronimo-xbean,xbean-3.5,322
