@relation flink_release-0.8.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.086,0.0,0.007,0.0,0.0,0.078,0.5,0.002,0.02,0.003,0.588,0.005,0.012,0.003,0.015,0.002,0.119,0.001,0.046,0.183,0.147,0.129,0.025,0.203,0.176,0.438,0.033,0.107,0.083,0.046,0.093,0.172,0.288,0.45,0.0,0.0,0.0,0.357,0.009,0.0,-1.0
0.065,0.0,0.05,0.0,0.0,0.082,0.85,0.004,0.163,0.003,0.588,0.006,0.015,0.004,0.019,0.002,0.127,0.001,0.103,0.06,0.051,0.043,0.1,0.016,0.084,0.0,0.005,0.0,0.0,0.012,0.014,0.022,0.0,0.1,0.053,0.0,0.0,0.108,0.003,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.0,0.003,0.588,0.006,0.015,0.004,0.019,0.002,0.127,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.008,0.5,0.0,0.041,0.003,0.588,0.006,0.015,0.004,0.019,0.002,0.127,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.019,0.002,0.127,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.004,0.0,0.0,0.041,0.003,0.588,0.006,0.015,0.004,0.019,0.002,0.127,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.065,0.0,0.035,0.0,0.0,0.077,0.855,0.004,0.163,0.002,0.529,0.005,0.015,0.003,0.018,0.002,0.086,0.0,0.123,0.077,0.097,0.056,0.111,0.024,0.072,0.055,0.007,0.0,0.0,0.016,0.007,0.025,0.0,0.178,0.0,0.0,0.0,0.139,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.006,0.5,0.0,0.041,0.002,0.529,0.005,0.015,0.003,0.018,0.002,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.02,0.002,0.529,0.005,0.015,0.003,0.018,0.002,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.007,0.0,0.0,0.016,0.5,0.0,0.061,0.002,0.529,0.005,0.015,0.003,0.018,0.002,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.041,0.002,0.529,0.005,0.015,0.003,0.018,0.002,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.108,0.0,0.064,0.0,0.0,0.136,0.82,0.004,0.184,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.141,0.127,0.148,0.084,0.09,0.05,0.088,0.1,0.073,0.0,0.0,0.015,0.024,0.047,0.0,0.2,0.0,0.0,0.0,0.154,0.004,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.006,0.5,0.0,0.041,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.006,0.0,0.0,0.041,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.007,0.0,0.0,0.027,0.5,0.0,0.061,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.011,0.5,0.0,0.02,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.008,0.5,0.0,0.041,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.074,0.077,0.087,0.042,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.02,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.037,0.077,0.065,0.036,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.022,0.0,0.007,0.0,0.0,0.016,0.5,0.0,0.061,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.111,0.115,0.239,0.097,0.0,0.094,0.118,0.5,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.4,0.0,0.0,0.0,0.155,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.041,0.004,0.588,0.007,0.018,0.005,0.021,0.003,0.129,0.001,0.074,0.038,0.0,0.018,0.1,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.001,0.0,-1.0
0.129,0.0,0.064,0.0,0.0,0.106,0.79,0.004,0.163,0.004,0.706,0.007,0.018,0.005,0.022,0.003,0.143,0.001,0.093,0.06,0.06,0.044,0.088,0.025,0.066,0.032,0.004,0.0,0.034,0.012,0.019,0.038,0.043,0.088,0.045,0.0,0.0,0.123,0.003,0.0,-1.0
0.011,0.0,0.014,0.0,0.0,0.008,0.5,0.0,0.02,0.004,0.706,0.007,0.018,0.005,0.022,0.003,0.143,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.01,0.5,0.0,0.02,0.004,0.706,0.007,0.018,0.005,0.022,0.003,0.143,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.008,0.0,0.0,0.041,0.004,0.706,0.007,0.018,0.005,0.022,0.003,0.143,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.014,0.0,0.0,0.01,0.5,0.0,0.02,0.004,0.706,0.007,0.018,0.005,0.022,0.003,0.143,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.706,0.007,0.018,0.005,0.022,0.003,0.143,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.054,0.0,0.035,0.0,0.0,0.058,0.785,0.004,0.143,0.003,0.588,0.005,0.014,0.003,0.017,0.002,0.107,0.001,0.122,0.082,0.096,0.077,0.1,0.027,0.084,0.072,0.009,0.0,0.0,0.024,0.023,0.032,0.0,0.172,0.323,0.0,0.0,0.163,0.005,0.0,-1.0
0.022,0.022,0.014,0.0,0.0,0.014,1.0,0.004,0.02,0.001,0.294,0.002,0.007,0.001,0.008,0.001,0.043,0.0,0.13,0.077,0.043,0.042,0.1,0.031,0.059,0.25,0.0,0.0,0.0,0.0,0.015,0.022,0.0,0.2,0.0,0.0,0.0,0.202,0.009,0.0,-1.0
0.011,0.011,0.007,0.0,0.0,0.008,0.5,0.004,0.02,0.001,0.255,0.001,0.003,0.001,0.005,0.0,0.04,0.0,0.148,0.077,0.043,0.042,0.1,0.031,0.059,0.25,0.0,0.0,0.0,0.0,0.03,0.022,0.0,0.2,0.0,0.0,0.0,0.179,0.009,0.0,-1.0
0.129,0.097,0.163,0.0,0.0,0.07,0.785,0.0,0.041,0.002,0.275,0.003,0.006,0.002,0.007,0.001,0.069,0.0,0.037,0.034,0.054,0.02,0.025,0.004,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.032,0.022,0.064,0.0,0.0,0.026,0.61,0.024,0.041,0.002,0.275,0.003,0.006,0.002,0.007,0.001,0.069,0.0,0.037,0.019,0.022,0.012,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,-1.0
0.043,0.032,0.028,0.0,0.0,0.011,1.0,0.011,0.0,0.002,0.275,0.003,0.006,0.002,0.007,0.001,0.069,0.0,0.025,0.038,0.015,0.016,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,-1.0
0.054,0.043,0.071,0.0,0.0,0.028,0.6,0.013,0.02,0.002,0.275,0.003,0.006,0.002,0.007,0.001,0.069,0.0,0.033,0.038,0.019,0.017,0.038,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.001,0.0,-1.0
0.022,0.011,0.021,0.0,0.0,0.014,1.0,0.002,0.02,0.001,0.314,0.002,0.005,0.001,0.007,0.001,0.057,0.0,0.086,0.051,0.022,0.026,0.1,0.01,0.039,0.082,0.0,0.0,0.0,0.0,0.02,0.007,0.0,0.066,0.0,0.0,0.0,0.111,0.009,0.0,-1.0
0.054,0.054,0.05,0.0,0.0,0.039,0.855,0.0,0.041,0.001,0.412,0.002,0.008,0.002,0.011,0.001,0.064,0.0,0.148,0.058,0.109,0.048,0.0,0.109,0.029,0.125,0.0,0.0,0.0,0.11,0.052,0.078,0.038,0.1,0.0,0.0,0.0,0.167,0.005,0.0,-1.0
0.022,0.022,0.021,0.0,0.0,0.011,0.835,0.0,0.0,0.001,0.412,0.002,0.008,0.002,0.011,0.001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.032,0.021,0.0,0.0,0.012,0.835,0.0,0.0,0.001,0.412,0.002,0.008,0.002,0.011,0.001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.027,0.0,0.0,0.041,0.001,0.373,0.002,0.007,0.001,0.009,0.001,0.048,0.0,0.062,0.064,0.072,0.044,0.067,0.062,0.078,0.0,0.0,0.0,0.037,0.006,0.035,0.044,0.102,0.0,0.248,0.0,0.0,0.135,0.004,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.373,0.002,0.007,0.001,0.009,0.001,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.0,0.001,0.373,0.002,0.007,0.001,0.009,0.001,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.021,0.0,0.0,0.024,0.0,0.0,0.102,0.001,0.471,0.003,0.011,0.002,0.013,0.001,0.058,0.0,0.123,0.064,0.109,0.055,0.0,0.052,0.078,0.082,0.0,0.0,0.0,0.055,0.025,0.037,0.025,0.134,0.248,0.0,0.0,0.171,0.004,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.008,0.0,0.0,0.02,0.001,0.471,0.003,0.011,0.002,0.013,0.001,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.118,0.022,0.128,0.0,0.0,0.123,0.665,0.002,0.184,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.09,0.06,0.053,0.046,0.1,0.021,0.052,0.0,0.007,0.0,0.0,0.016,0.008,0.037,0.017,0.088,0.0,0.0,0.0,0.139,0.005,0.0,-1.0
0.022,0.022,0.021,0.0,0.0,0.01,0.835,0.004,0.0,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.057,0.0,0.0,0.023,0.625,0.006,0.0,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.0,0.038,0.0,0.018,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.0,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.0,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.032,0.0,0.014,0.0,0.0,0.015,0.5,0.0,0.061,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.111,0.058,0.022,0.033,0.05,0.031,0.059,0.125,0.0,0.0,0.389,0.009,0.015,0.044,0.423,0.1,0.0,0.0,0.0,0.143,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.041,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.0,0.036,0.1,0.094,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.231,0.0,0.0,0.0,0.0,0.083,0.001,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.004,0.667,0.006,0.016,0.004,0.02,0.002,0.13,0.001,0.074,0.038,0.022,0.018,0.1,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.022,0.022,0.014,0.0,0.0,0.014,1.0,0.002,0.02,0.002,0.275,0.003,0.006,0.002,0.008,0.001,0.06,0.0,0.148,0.077,0.043,0.042,0.1,0.031,0.059,0.25,0.0,0.0,0.0,0.0,0.03,0.022,0.0,0.2,0.0,0.0,0.0,0.173,0.009,0.0,-1.0
0.054,0.0,0.007,0.0,0.0,0.04,0.5,0.002,0.02,0.001,0.549,0.002,0.008,0.002,0.011,0.001,0.077,0.0,0.019,0.077,0.087,0.042,0.0,0.016,0.088,0.125,0.0,0.0,0.0,0.0,0.022,0.011,0.038,0.2,0.0,0.0,0.0,0.077,0.009,0.0,-1.0
0.054,0.0,0.064,0.0,0.0,0.096,0.655,0.002,0.204,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.086,0.085,0.075,0.053,0.067,0.042,0.052,0.082,0.029,0.0,0.0,0.037,0.013,0.04,0.0,0.178,0.0,0.0,0.0,0.167,0.005,0.0,1.0
0.011,0.0,0.014,0.0,0.0,0.014,0.5,0.0,0.061,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011,0.0,0.043,0.0,0.0,0.036,0.5,0.004,0.061,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.007,0.046,0.03,0.024,0.02,0.025,0.035,0.1,0.0,0.0,0.0,0.0,0.006,0.018,0.015,0.08,0.0,0.0,0.0,0.074,0.001,0.0,1.0
0.054,0.0,0.028,0.0,0.0,0.055,0.72,0.002,0.102,0.003,0.569,0.006,0.015,0.004,0.018,0.002,0.116,0.001,0.135,0.056,0.105,0.044,0.118,0.028,0.059,0.0,0.006,0.0,0.01,0.023,0.05,0.032,0.021,0.054,0.203,0.0,0.0,0.128,0.006,0.0,-1.0
0.086,0.0,0.17,0.0,0.0,0.11,0.895,0.002,0.143,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.081,0.042,0.072,0.035,0.105,0.009,0.062,0.0,0.003,0.0,0.011,0.012,0.013,0.014,0.018,0.028,0.18,0.0,0.0,0.1,0.003,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.009,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.014,0.0,0.0,0.005,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.028,0.0,0.0,0.009,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.016,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,-1.0
0.0,0.0,0.057,0.0,0.0,0.02,0.0,0.002,0.0,0.004,0.569,0.006,0.017,0.004,0.02,0.002,0.103,0.001,0.0,0.038,0.0,0.022,0.04,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.055,0.001,0.0,-1.0
0.086,0.0,0.035,0.0,0.0,0.102,0.78,0.004,0.143,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.141,0.096,0.083,0.06,0.15,0.034,0.071,0.075,0.007,0.0,0.022,0.018,0.022,0.036,0.0,0.24,0.0,0.0,0.0,0.324,0.005,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.012,0.5,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.008,0.5,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.011,0.0,0.007,0.0,0.0,0.009,0.5,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.01,0.0,0.0,0.02,0.003,0.588,0.006,0.015,0.004,0.018,0.002,0.115,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.032,0.032,0.021,0.0,0.0,0.02,1.0,0.002,0.02,0.02,0.314,0.052,0.028,0.029,0.029,0.018,0.361,0.017,0.148,0.077,0.043,0.042,0.1,0.031,0.059,0.25,0.0,0.0,0.0,0.0,0.05,0.022,0.0,0.2,0.0,0.0,0.0,0.182,0.009,0.0,-1.0
