@relation qpid-jms_0.3.0
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.019,0.0,0.01,0.0,0.333,0.003,0.5,0.01,0.0,0.002,0.16,0.002,0.011,0.002,0.024,0.001,0.023,0.0,0.0,0.041,0.0,0.01,0.074,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.058,0.0,0.01,0.0,0.333,0.022,0.75,0.041,0.205,0.034,0.48,0.042,0.182,0.037,0.212,0.03,0.106,0.003,0.4,0.102,0.22,0.036,0.111,0.073,0.292,0.167,0.125,0.125,0.0,0.014,0.0,0.081,0.0,0.25,0.0,0.0,0.0,0.182,0.0,0.062,-1.0
0.077,0.0,0.045,0.286,0.0,0.014,0.72,0.0,0.045,0.011,0.2,0.01,0.036,0.011,0.051,0.007,0.052,0.0,0.037,0.041,0.004,0.01,0.083,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,-1.0
0.077,0.0,0.03,0.0,0.0,0.024,0.93,0.0,0.364,0.044,0.26,0.048,0.182,0.046,0.193,0.036,0.074,0.003,0.245,0.041,0.124,0.022,0.025,0.048,0.138,0.0,0.0,0.0,0.0,0.194,0.0,0.041,0.017,0.0,0.012,0.0,0.0,0.124,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.26,0.048,0.182,0.046,0.193,0.036,0.074,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.0,0.044,0.26,0.048,0.182,0.046,0.193,0.036,0.074,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.058,0.0,0.025,0.0,0.0,0.027,0.9,0.0,0.5,0.052,0.38,0.063,0.231,0.056,0.25,0.046,0.104,0.005,0.4,0.041,0.156,0.035,0.03,0.103,0.133,0.0,0.0,0.0,0.0,0.122,0.062,0.097,0.02,0.04,0.014,0.0,0.2,0.214,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.0,0.052,0.38,0.063,0.231,0.056,0.25,0.046,0.104,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.038,0.0,0.035,0.286,0.0,0.011,0.645,0.01,0.023,0.01,0.26,0.01,0.042,0.01,0.062,0.006,0.055,0.0,0.095,0.041,0.019,0.01,0.084,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,-1.0
0.135,0.0,0.059,0.0,0.333,0.042,0.605,0.357,0.091,0.044,0.46,0.048,0.195,0.046,0.223,0.037,0.11,0.004,0.09,0.06,0.07,0.019,0.139,0.021,0.137,0.0,0.058,0.0,0.0,0.023,0.026,0.032,0.018,0.082,0.0,0.0,0.0,0.119,0.0,0.0,1.0
0.038,0.0,0.025,0.0,0.0,0.018,1.0,0.184,0.045,0.018,0.32,0.02,0.082,0.019,0.104,0.013,0.074,0.001,0.167,0.095,0.102,0.028,0.123,0.038,0.138,0.0,0.167,0.0,0.0,0.0,0.0,0.049,0.0,0.334,0.0,0.0,0.0,0.169,0.0,0.0,-1.0
0.212,0.0,0.094,0.0,0.0,0.04,0.55,0.592,0.068,0.042,0.44,0.04,0.16,0.041,0.188,0.032,0.106,0.004,0.043,0.043,0.041,0.012,0.119,0.003,0.1,0.0,0.008,0.0,0.0,0.008,0.006,0.019,0.015,0.01,0.0,0.0,0.0,0.066,0.0,0.0,-1.0
0.154,0.0,0.059,0.0,0.333,0.034,0.615,0.418,0.136,0.043,0.46,0.043,0.169,0.043,0.199,0.034,0.114,0.004,0.089,0.054,0.045,0.014,0.111,0.016,0.028,0.057,0.028,0.0,0.0,0.004,0.0,0.018,0.0,0.05,0.0,0.0,0.0,0.082,0.0,0.02,-1.0
0.0,0.0,0.02,0.0,0.0,0.014,0.0,0.061,0.045,0.017,0.28,0.016,0.078,0.017,0.098,0.012,0.057,0.001,0.078,0.075,0.085,0.025,0.148,0.016,0.195,0.0,0.0,0.415,0.0,0.028,0.0,0.014,0.017,0.166,0.0,0.0,0.0,0.126,0.0,0.0,1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.14,0.003,0.02,0.002,0.031,0.001,0.018,0.0,0.0,0.041,0.0,0.01,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.019,0.0,0.015,0.0,0.0,0.022,0.5,0.0,0.045,0.024,0.24,0.026,0.109,0.025,0.123,0.018,0.06,0.001,0.133,0.041,0.079,0.021,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.0,0.045,0.006,0.14,0.006,0.033,0.006,0.043,0.004,0.026,0.0,0.2,0.041,0.169,0.019,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.014,0.0,0.0,0.114,0.044,0.28,0.039,0.131,0.042,0.147,0.031,0.087,0.003,0.333,0.041,0.322,0.046,0.074,0.065,0.083,0.0,0.0,0.0,0.0,0.778,0.219,0.068,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.01,0.0,0.044,0.28,0.039,0.131,0.042,0.147,0.031,0.087,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.006,0.0,0.0,0.136,0.011,0.18,0.013,0.076,0.012,0.087,0.008,0.031,0.0,0.245,0.041,0.113,0.011,0.0,0.032,0.055,0.0,0.0,0.0,0.0,0.056,0.021,0.027,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.011,0.18,0.013,0.076,0.012,0.087,0.008,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.01,0.0,0.011,0.18,0.013,0.076,0.012,0.087,0.008,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.045,0.004,0.16,0.004,0.031,0.004,0.043,0.002,0.02,0.0,0.2,0.041,0.068,0.013,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,1.0
0.096,0.0,0.015,0.143,0.0,0.028,0.5,0.02,0.136,0.033,0.4,0.038,0.109,0.035,0.137,0.026,0.136,0.004,0.189,0.075,0.068,0.021,0.099,0.038,0.305,0.11,0.055,0.0,0.0,0.0,0.0,0.049,0.0,0.1,0.0,0.0,0.0,0.16,0.003,0.0,-1.0
0.0,0.0,0.005,0.0,0.333,0.003,0.0,0.031,0.045,0.005,0.18,0.008,0.035,0.006,0.048,0.004,0.038,0.0,0.2,0.041,0.068,0.01,0.148,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.038,0.0,0.02,0.0,0.0,0.007,0.5,0.071,0.0,0.006,0.24,0.007,0.031,0.007,0.05,0.004,0.046,0.0,0.0,0.041,0.017,0.011,0.074,0.0,0.25,0.0,0.0,0.0,0.0,0.056,0.0,0.014,0.05,0.0,0.0,0.0,0.0,0.064,0.0,0.0,-1.0
0.135,0.0,0.03,0.0,0.0,0.018,0.93,0.051,0.068,0.03,0.32,0.034,0.12,0.031,0.14,0.023,0.091,0.002,0.167,0.041,0.085,0.014,0.148,0.032,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.125,-1.0
0.0,0.0,0.005,0.0,0.0,0.011,0.0,0.02,0.068,0.015,0.28,0.014,0.06,0.014,0.08,0.01,0.06,0.001,0.167,0.122,0.153,0.035,0.444,0.032,0.167,0.0,0.333,0.0,0.0,0.111,0.0,0.054,0.1,0.2,0.0,0.0,0.0,0.114,0.0,0.0,-1.0
0.115,0.095,0.01,0.0,0.0,0.011,0.835,0.01,0.0,0.023,0.44,0.024,0.109,0.023,0.14,0.017,0.092,0.002,0.0,0.061,0.186,0.019,0.074,0.065,0.083,0.167,0.0,0.0,0.0,0.028,0.062,0.054,0.05,0.1,0.0,0.0,0.0,0.107,0.0,0.125,-1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.01,0.0,0.002,0.08,0.002,0.018,0.002,0.024,0.001,0.008,0.0,0.0,0.041,0.034,0.01,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.019,0.0,0.015,0.0,0.0,0.006,0.5,0.02,0.023,0.011,0.32,0.014,0.065,0.012,0.089,0.008,0.062,0.001,0.111,0.054,0.045,0.012,0.049,0.0,0.112,0.11,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.086,0.0,0.0,-1.0
0.038,0.0,0.025,0.0,0.0,0.008,0.7,0.0,0.0,0.01,0.26,0.009,0.047,0.01,0.067,0.006,0.049,0.0,0.067,0.041,0.01,0.01,0.043,0.0,0.118,0.0,0.0,0.0,0.0,0.032,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,-1.0
0.0,0.0,0.005,0.429,0.0,0.001,0.0,0.0,0.023,0.002,0.1,0.004,0.024,0.003,0.031,0.002,0.019,0.0,0.133,0.041,0.0,0.006,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.019,0.048,0.005,0.0,0.333,0.004,0.5,0.031,0.136,0.008,0.22,0.011,0.053,0.009,0.068,0.006,0.043,0.0,0.333,0.082,0.237,0.026,0.148,0.032,0.333,0.0,0.167,0.0,0.0,0.0,0.0,0.027,0.0,0.2,0.0,0.0,0.0,0.143,0.0,0.0,-1.0
0.038,0.0,0.005,0.0,0.333,0.013,0.5,0.01,0.114,0.02,0.38,0.023,0.096,0.021,0.123,0.015,0.088,0.002,0.4,0.204,0.542,0.074,0.148,0.161,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.216,0.1,0.6,0.0,0.0,0.0,0.2,0.0,0.0,-1.0
0.038,0.048,0.005,0.0,0.333,0.003,0.5,0.031,0.091,0.008,0.2,0.01,0.055,0.009,0.068,0.006,0.038,0.0,0.267,0.041,0.203,0.016,0.0,0.032,0.333,0.0,0.0,0.0,0.0,0.056,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.25,-1.0
0.077,0.0,0.015,0.0,0.0,0.013,0.5,0.0,0.091,0.014,0.22,0.017,0.067,0.015,0.082,0.01,0.057,0.001,0.2,0.054,0.079,0.026,0.0,0.011,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.09,0.0,0.066,0.0,0.0,0.0,0.171,0.0,0.0,-1.0
0.077,0.0,0.03,0.0,0.0,0.026,0.665,0.0,0.136,0.034,0.3,0.036,0.129,0.035,0.147,0.026,0.084,0.002,0.211,0.054,0.136,0.03,0.025,0.022,0.0,0.0,0.0,0.165,0.0,0.074,0.0,0.054,0.0,0.066,0.012,0.0,0.0,0.136,0.0,0.0,-1.0
0.096,0.0,0.01,0.0,0.0,0.007,0.5,0.0,0.114,0.014,0.18,0.018,0.064,0.016,0.075,0.01,0.054,0.001,0.2,0.041,0.186,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,-1.0
0.038,0.0,0.005,0.286,0.0,0.025,0.61,0.0,0.045,0.032,0.56,0.033,0.118,0.033,0.159,0.025,0.146,0.004,0.074,0.068,0.079,0.019,0.065,0.029,0.093,0.073,0.037,0.055,0.0,0.037,0.0,0.033,0.033,0.088,0.0,0.0,0.0,0.111,0.005,0.0,-1.0
0.019,0.048,0.0,0.0,0.333,0.005,1.0,0.051,0.045,0.005,0.18,0.005,0.025,0.005,0.039,0.003,0.033,0.0,0.045,0.041,0.0,0.01,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.007,0.0,0.031,0.136,0.011,0.32,0.014,0.058,0.012,0.082,0.008,0.069,0.001,0.1,0.041,0.034,0.011,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.019,0.048,0.0,0.0,0.333,0.005,1.0,0.041,0.045,0.005,0.18,0.005,0.024,0.005,0.038,0.003,0.033,0.0,0.045,0.041,0.0,0.01,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,-1.0
0.135,0.048,0.015,0.0,0.0,0.026,0.75,0.031,0.091,0.027,0.56,0.029,0.125,0.027,0.166,0.021,0.118,0.003,0.111,0.122,0.124,0.046,0.049,0.022,0.112,0.11,0.055,0.5,0.0,0.074,0.042,0.027,0.067,0.334,0.0,0.0,0.165,0.176,0.0,0.332,-1.0
0.038,0.0,0.03,0.0,0.0,0.034,1.0,0.0,0.091,0.045,0.36,0.049,0.147,0.046,0.17,0.035,0.12,0.005,0.3,0.051,0.144,0.059,0.037,0.105,0.083,0.0,0.0,0.125,0.056,0.069,0.156,0.074,0.0,0.15,0.071,0.0,0.625,0.175,0.0,0.0,-1.0
0.0,0.0,0.02,0.0,0.0,0.016,0.0,0.092,0.205,0.018,0.22,0.023,0.058,0.02,0.074,0.013,0.091,0.001,0.376,0.041,0.089,0.017,0.148,0.053,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,-1.0
0.019,0.0,0.005,0.0,0.0,0.001,0.5,0.0,0.023,0.002,0.1,0.004,0.027,0.003,0.034,0.002,0.016,0.0,0.0,0.041,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,-1.0
0.058,0.0,0.025,0.0,0.0,0.016,0.7,0.133,0.068,0.025,0.38,0.029,0.104,0.027,0.13,0.019,0.104,0.002,0.093,0.065,0.054,0.021,0.089,0.032,0.233,0.067,0.067,0.0,0.0,0.056,0.0,0.043,0.06,0.16,0.0,0.0,0.0,0.111,0.0,0.0,1.0
0.019,0.0,0.03,0.0,0.0,0.027,0.645,0.092,0.25,0.035,0.4,0.039,0.127,0.037,0.154,0.027,0.121,0.004,0.267,0.061,0.133,0.022,0.123,0.048,0.347,0.0,0.0,0.085,0.0,0.009,0.005,0.038,0.008,0.116,0.0,0.0,0.04,0.135,0.0,0.042,-1.0
0.0,0.0,0.005,0.0,0.0,0.003,0.0,0.02,0.0,0.002,0.08,0.002,0.02,0.002,0.026,0.001,0.008,0.0,0.0,0.041,0.034,0.01,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,-1.0
0.058,0.0,0.035,0.0,0.0,0.012,0.645,0.153,0.068,0.01,0.18,0.011,0.036,0.011,0.05,0.007,0.054,0.0,0.0,0.041,0.0,0.009,0.059,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,1.0
0.019,0.0,0.015,0.0,0.0,0.008,0.5,0.092,0.045,0.011,0.4,0.012,0.075,0.012,0.104,0.008,0.062,0.001,0.178,0.048,0.091,0.013,0.099,0.0,0.25,0.0,0.0,0.0,0.0,0.028,0.0,0.005,0.017,0.034,0.0,0.0,0.0,0.145,0.0,0.0,-1.0
0.058,0.0,0.02,0.0,0.0,0.012,0.5,0.051,0.023,0.009,0.24,0.01,0.051,0.01,0.068,0.006,0.045,0.0,0.045,0.068,0.034,0.017,0.049,0.0,0.055,0.0,0.112,0.0,0.0,0.0,0.021,0.018,0.0,0.134,0.0,0.0,0.0,0.09,0.0,0.0,-1.0
0.0,0.0,0.04,0.0,0.0,0.047,0.0,0.0,0.205,0.065,0.48,0.066,0.2,0.065,0.229,0.053,0.155,0.009,0.333,0.07,0.199,0.048,0.021,0.065,0.048,0.0,0.0,0.355,0.0,0.214,0.027,0.058,0.029,0.114,0.041,0.0,0.0,0.218,0.0,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.011,0.0,0.0,0.068,0.016,0.36,0.017,0.093,0.017,0.118,0.012,0.061,0.001,0.233,0.082,0.203,0.038,0.0,0.016,0.083,0.0,0.0,0.5,0.0,0.361,0.0,0.014,0.05,0.1,0.0,0.0,0.0,0.221,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.001,0.007,0.001,0.009,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.058,0.0,0.04,0.0,0.0,0.013,0.625,0.02,0.0,0.01,0.22,0.008,0.024,0.009,0.041,0.005,0.065,0.0,0.0,0.041,0.0,0.009,0.049,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,-1.0
0.038,0.0,0.005,0.0,0.0,0.006,0.5,0.031,0.114,0.011,0.2,0.016,0.076,0.013,0.089,0.009,0.044,0.0,0.467,0.122,0.271,0.035,0.0,0.097,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.2,0.0,0.0,0.0,0.186,0.0,0.0,1.0
0.0,0.0,0.01,0.0,0.0,0.007,0.0,0.0,0.023,0.012,0.16,0.011,0.044,0.012,0.055,0.007,0.041,0.0,0.133,0.041,0.203,0.026,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.111,0.062,0.041,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,-1.0
0.135,0.048,0.02,0.143,0.0,0.041,0.69,0.061,0.091,0.052,0.72,0.056,0.238,0.054,0.286,0.045,0.16,0.008,0.14,0.09,0.112,0.029,0.148,0.016,0.183,0.0,0.117,0.1,0.0,0.044,0.012,0.051,0.02,0.12,0.0,0.0,0.05,0.191,0.0,0.025,-1.0
0.058,0.0,0.015,0.0,0.0,0.03,0.5,0.092,0.091,0.047,0.5,0.046,0.171,0.047,0.204,0.037,0.131,0.005,0.143,0.099,0.174,0.028,0.105,0.055,0.095,0.237,0.072,0.0,0.0,0.032,0.009,0.039,0.0,0.286,0.0,0.0,0.145,0.137,0.0,0.072,-1.0
0.019,0.0,0.054,0.0,0.0,0.031,0.955,0.0,0.136,0.045,0.32,0.053,0.213,0.048,0.228,0.039,0.081,0.003,0.176,0.044,0.096,0.016,0.027,0.015,0.045,0.0,0.0,0.045,0.01,0.116,0.006,0.015,0.0,0.018,0.0,0.0,0.0,0.143,0.0,0.0,-1.0
0.0,0.0,0.015,0.0,0.333,0.004,0.0,0.0,0.045,0.045,0.32,0.053,0.213,0.048,0.228,0.039,0.081,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.04,0.0,0.0,0.073,0.0,0.0,0.114,0.073,0.4,0.077,0.158,0.074,0.183,0.057,0.195,0.012,0.3,0.051,0.144,0.054,0.0,0.048,0.313,0.0,0.0,0.125,0.0,0.077,0.062,0.068,0.013,0.05,0.054,0.0,0.0,0.173,0.0,0.0,-1.0
0.077,0.0,0.04,0.0,0.0,0.032,0.78,0.061,0.295,0.044,0.38,0.052,0.191,0.047,0.212,0.037,0.103,0.004,0.252,0.054,0.121,0.027,0.148,0.046,0.222,0.0,0.037,0.0,0.0,0.049,0.0,0.042,0.022,0.066,0.024,0.0,0.0,0.143,0.0,0.0,-1.0
0.019,0.0,0.01,0.0,0.0,0.005,0.0,0.02,0.023,0.004,0.2,0.004,0.029,0.004,0.045,0.003,0.025,0.0,0.067,0.041,0.0,0.007,0.049,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,-1.0
0.019,0.0,0.01,0.0,0.0,0.003,0.5,0.051,0.0,0.004,0.2,0.004,0.029,0.004,0.045,0.003,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
