,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
316545,asterixdb,asterix-0.0.5,False,1.0,0.0,5.0,0.0,0.0,68.0,0.8,0.0,2.0,611.0,29.0,334.0,90.0,945.0,119.0,6515.6,53.81,350611.83,3.2,1.2,6.6,13.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,8.6,0.0,2.0,1.0,0.2,0.0,0.0,0.0,22.2,1.0,0.0,26
316546,asterixdb,asterix-0.0.5,False,0.0,0.0,3.0,0.0,0.0,31.0,-1.0,0.0,1.0,202.0,18.0,125.0,42.0,327.0,60.0,1931.55,26.79,51738.03,2.67,1.33,5.0,9.67,0.0,2.33,0.0,0.0,0.33,0.0,0.0,2.67,0.0,2.33,0.0,0.0,0.0,0.0,0.0,13.67,1.0,0.0,26
316547,asterixdb,asterix-0.0.5,False,0.0,0.0,4.0,0.0,0.0,57.0,-1.0,0.0,1.0,342.0,23.0,205.0,54.0,547.0,77.0,3427.93,43.66,149654.63,2.0,1.25,6.0,13.75,0.0,2.25,0.0,0.0,0.0,0.25,0.0,3.25,0.0,2.25,1.0,0.25,0.0,0.0,0.0,17.75,1.0,0.0,26
316548,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,10.0,0.0,3.0,-1.0,0.0,0.0,19.0,7.0,22.0,16.0,41.0,23.0,185.47,4.81,892.56,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,26
316549,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,8.0,-1.0,0.0,1.0,65.0,19.0,54.0,32.0,119.0,51.0,675.02,16.03,10821.39,2.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,26
316550,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,11.0,-1.0,0.0,1.0,84.0,20.0,66.0,37.0,150.0,57.0,874.93,17.84,15606.92,2.0,3.0,5.0,9.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,26
316551,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,8.0,-1.0,0.0,1.0,65.0,19.0,54.0,32.0,119.0,51.0,675.02,16.03,10821.39,2.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,26
316552,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,9.0,-1.0,0.0,1.0,79.0,19.0,65.0,33.0,144.0,52.0,820.86,18.71,15360.09,3.0,3.0,3.0,7.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,26
316553,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,7.0,-1.0,0.0,1.0,42.0,11.0,39.0,22.0,81.0,33.0,408.6,9.75,3983.81,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,26
316554,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,7.0,-1.0,0.0,1.0,42.0,11.0,39.0,22.0,81.0,33.0,408.6,9.75,3983.81,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,26
316555,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,8.0,-1.0,0.0,1.0,55.0,14.0,42.0,22.0,97.0,36.0,501.48,13.36,6701.63,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,26
316556,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,9.0,-1.0,0.0,1.0,69.0,14.0,53.0,23.0,122.0,37.0,635.55,16.13,10251.75,3.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,26
316557,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,10.0,-1.0,0.0,1.0,65.0,17.0,49.0,25.0,114.0,42.0,614.72,16.66,10241.3,2.0,3.0,3.0,8.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,26
316558,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,1.0,8.0,-1.0,0.0,1.0,61.0,18.0,53.0,31.0,114.0,49.0,640.08,15.39,9848.93,2.0,3.0,2.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,26
316559,asterixdb,asterix-0.0.5,False,0.0,0.0,6.0,5.0,0.0,8.0,-1.0,1.0,0.0,34.0,8.0,24.0,20.0,58.0,28.0,278.83,4.8,1338.37,0.17,1.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,0.0,26
316560,asterixdb,asterix-0.0.5,False,1.0,0.0,7.0,0.0,1.0,37.0,0.29,0.0,0.0,231.0,28.0,93.0,37.0,324.0,65.0,1951.25,35.19,68662.81,0.17,1.5,0.67,5.17,1.17,0.17,0.5,0.0,0.33,0.0,0.17,1.5,0.17,0.33,0.33,0.33,0.0,0.0,0.0,6.33,1.0,0.0,26
316561,asterixdb,asterix-0.0.5,False,1.0,0.0,8.0,0.0,1.0,39.0,0.25,1.0,0.0,160.0,21.0,72.0,32.0,232.0,53.0,1328.88,23.63,31394.73,0.29,1.43,0.57,4.71,1.29,0.14,0.29,0.0,0.29,0.0,0.14,0.57,0.0,0.14,0.0,0.29,0.0,0.0,0.0,4.86,1.0,0.0,26
316562,asterixdb,asterix-0.0.5,False,0.0,0.0,6.0,0.0,1.0,28.0,-1.0,0.0,0.0,159.0,26.0,67.0,35.0,226.0,61.0,1340.35,24.89,33355.48,0.33,1.33,0.33,4.33,1.33,0.17,0.33,0.0,0.17,0.0,0.0,1.33,0.17,0.17,0.17,0.17,0.0,0.0,0.0,4.83,1.0,0.0,26
316563,asterixdb,asterix-0.0.5,False,0.0,0.0,6.0,0.0,1.0,26.0,-1.0,0.0,0.0,100.0,17.0,48.0,29.0,148.0,46.0,817.49,14.07,11501.2,0.33,1.33,0.33,4.0,1.33,0.17,0.33,0.0,0.17,0.0,0.0,0.67,0.17,0.17,0.0,0.17,0.0,0.0,0.0,3.83,1.0,0.0,26
316564,asterixdb,asterix-0.0.5,False,1.0,0.0,8.0,0.0,1.0,39.0,0.25,0.0,0.0,178.0,23.0,83.0,37.0,261.0,60.0,1541.7,25.8,39771.65,0.29,1.43,0.57,4.71,1.29,0.14,0.29,0.0,0.14,0.0,0.14,1.0,0.14,0.14,0.14,0.29,0.0,0.0,0.0,4.71,1.0,0.0,26
316565,asterixdb,asterix-0.0.5,False,0.0,0.0,2.0,0.0,0.0,4.0,-1.0,4.0,0.0,38.0,8.0,42.0,26.0,80.0,34.0,407.0,6.46,2629.83,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,26
316566,asterixdb,asterix-0.0.5,False,9.0,2.0,24.0,1.0,0.0,321.0,0.0,10.0,11.0,1464.0,29.0,885.0,127.0,2349.0,156.0,17113.41,101.04,1729195.52,1.48,2.32,4.44,11.76,1.56,1.04,1.16,0.2,0.76,0.08,0.0,0.0,0.16,1.36,0.04,2.32,0.0,0.0,0.0,9.2,1.12,0.08,26
316567,asterixdb,asterix-0.0.5,False,2.0,2.0,1.0,0.0,0.0,11.0,0.0,2.0,1.0,1464.0,29.0,885.0,127.0,2349.0,156.0,17113.41,101.04,1729195.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
316568,asterixdb,asterix-0.0.5,False,1.0,0.0,4.0,0.0,0.0,15.0,1.0,0.0,0.0,55.0,13.0,40.0,20.0,95.0,33.0,479.22,13.0,6229.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
316569,asterixdb,asterix-0.0.5,False,5.0,1.0,38.0,0.0,0.0,389.0,0.0,17.0,16.0,1565.0,28.0,1046.0,153.0,2611.0,181.0,19582.1,95.71,1874249.92,3.3,2.43,2.86,9.95,0.84,0.3,1.86,0.0,0.54,0.73,0.0,0.03,0.0,0.73,0.0,0.76,0.0,0.0,0.0,9.65,1.0,0.0,26
316570,asterixdb,asterix-0.0.5,False,5.0,1.0,39.0,0.0,0.0,831.0,0.12,4.0,33.0,4761.0,44.0,3325.0,379.0,8086.0,423.0,70546.42,193.01,13616017.29,6.76,3.37,5.63,16.76,0.61,3.59,2.35,0.35,0.35,1.02,0.08,1.22,0.55,4.04,0.59,1.35,0.0,0.0,0.0,26.27,1.2,0.0,26
316571,asterixdb,asterix-0.0.5,False,3.0,0.0,25.0,0.0,1.0,120.0,0.08,14.0,13.0,640.0,23.0,421.0,104.0,1061.0,127.0,7414.99,46.55,345189.38,2.92,1.42,1.88,4.54,0.46,0.33,1.29,0.0,0.42,0.0,0.0,0.0,0.04,0.38,0.0,0.13,0.0,0.0,0.0,8.21,1.0,0.08,26
316572,asterixdb,asterix-0.0.5,True,0.0,0.0,4.0,0.0,0.0,9.0,-1.0,4.0,2.0,44.0,9.0,50.0,27.0,94.0,36.0,485.97,8.33,4049.77,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,26
316573,asterixdb,asterix-0.0.5,False,3.0,3.0,0.0,0.0,0.0,7.0,-1.0,5.0,1.0,39.0,10.0,39.0,26.0,78.0,36.0,403.25,7.5,3024.41,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,26
316574,asterixdb,asterix-0.0.5,False,0.0,0.0,2.0,0.0,0.0,19.0,-1.0,1.0,0.0,39.0,10.0,45.0,26.0,84.0,36.0,434.27,8.65,3758.14,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.5,0.0,26
316575,asterixdb,asterix-0.0.5,False,0.0,0.0,22.0,0.0,0.0,29.0,-1.0,4.0,0.0,213.0,14.0,147.0,66.0,360.0,80.0,2275.89,15.59,35483.26,0.46,1.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.92,0.0,26
316576,asterixdb,asterix-0.0.5,False,0.0,0.0,36.0,0.0,0.0,246.0,-1.0,1.0,10.0,330.0,11.0,383.0,93.0,713.0,104.0,4777.41,22.65,108210.98,1.41,0.97,0.0,0.97,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0.95,0.0,26
316577,asterixdb,asterix-0.0.5,False,0.0,0.0,33.0,0.0,0.0,257.0,-1.0,4.0,10.0,342.0,11.0,417.0,91.0,759.0,102.0,5064.37,25.2,127638.84,1.61,0.94,0.0,0.94,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03,0.94,0.0,26
316578,asterixdb,asterix-0.0.5,False,0.0,0.0,1.0,0.0,0.0,15.0,-1.0,1.0,1.0,52.0,10.0,59.0,31.0,111.0,41.0,594.69,9.52,5659.13,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,26
316579,asterixdb,asterix-0.0.5,True,7.0,1.0,6.0,0.0,0.0,108.0,0.0,8.0,2.0,504.0,42.0,314.0,116.0,818.0,158.0,5974.49,56.84,339619.0,0.14,1.14,0.29,3.71,0.86,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,4.71,1.14,0.0,26
316580,asterixdb,asterix-0.0.5,True,5.0,0.0,6.0,0.0,0.0,31.0,0.5,1.0,3.0,142.0,19.0,118.0,51.0,260.0,70.0,1593.61,21.98,35028.25,0.83,1.0,0.67,3.5,0.5,0.17,0.33,0.0,0.0,0.0,0.0,0.33,0.17,0.5,0.0,0.0,0.0,0.0,0.0,7.0,3.67,0.33,26
316581,asterixdb,asterix-0.0.5,True,15.0,0.0,14.0,0.0,0.0,237.0,0.12,2.0,20.0,1957.0,37.0,1465.0,332.0,3422.0,369.0,29181.03,81.63,2382164.96,4.76,2.47,7.29,12.76,0.18,2.94,0.88,0.94,0.29,0.12,0.18,0.47,0.82,4.18,0.06,1.18,0.0,0.0,0.0,18.18,9.18,0.12,26
316582,asterixdb,asterix-0.0.5,False,3.0,3.0,0.0,0.0,0.0,5.0,-1.0,5.0,0.0,28.0,9.0,20.0,16.0,48.0,25.0,222.91,5.63,1253.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
316583,asterixdb,asterix-0.0.5,False,17.0,0.0,25.0,0.0,0.0,158.0,0.2,0.0,8.0,807.0,34.0,548.0,134.0,1355.0,168.0,10016.59,69.52,696377.26,1.08,1.58,0.33,5.54,0.83,0.42,0.54,0.33,0.08,0.0,0.0,0.17,0.42,1.58,0.13,0.13,0.0,0.0,0.0,6.54,1.0,0.0,26
316584,asterixdb,asterix-0.0.5,False,18.0,18.0,1.0,0.0,0.0,40.0,0.0,11.0,3.0,470.0,21.0,246.0,80.0,716.0,101.0,4767.28,32.29,153923.53,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,31.0,8.0,0.0,1.0,0.0,0.0,0.0,40.0,9.0,0.0,26
316585,asterixdb,asterix-0.0.5,False,91.0,91.0,1.0,0.0,0.0,239.0,0.0,15.0,7.0,1597.0,25.0,964.0,237.0,2561.0,262.0,20573.6,50.84,1046041.5,2.76,1.06,1.18,8.24,0.94,3.12,0.0,0.0,0.0,0.06,0.0,4.88,0.0,4.06,0.0,0.06,0.0,0.0,0.0,16.88,23.12,0.0,26
316586,asterixdb,asterix-0.0.5,False,3.0,3.0,1.0,0.0,0.0,20.0,0.0,2.0,4.0,218.0,21.0,124.0,46.0,342.0,67.0,2074.6,28.3,58720.27,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,38.0,9.0,0.0,26
316587,asterixdb,asterix-0.0.5,False,3.0,2.0,3.0,0.0,0.0,50.0,1.0,1.0,0.0,199.0,25.0,119.0,56.0,318.0,81.0,2016.07,26.56,53551.92,1.25,2.0,1.5,7.75,1.75,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.25,1.0,0.25,1.0,0.0,0.0,0.0,13.25,5.25,0.0,26
316588,asterixdb,asterix-0.0.5,False,2.0,2.0,2.0,0.0,1.0,25.0,1.0,0.0,0.0,199.0,25.0,119.0,56.0,318.0,81.0,2016.07,26.56,53551.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
316589,asterixdb,asterix-0.0.5,False,0.0,0.0,2.0,1.0,0.0,16.0,-1.0,0.0,0.0,29.0,10.0,27.0,21.0,56.0,31.0,277.43,6.43,1783.51,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,26
316590,asterixdb,asterix-0.0.5,True,12.0,0.0,22.0,0.0,0.0,199.0,0.0,0.0,10.0,1030.0,38.0,743.0,187.0,1773.0,225.0,13853.83,75.49,1045853.34,2.05,2.0,1.14,7.73,0.86,0.82,0.82,0.18,0.32,0.36,0.0,0.64,0.14,1.23,0.41,0.59,0.0,0.0,0.0,10.91,1.05,0.05,26
316591,asterixdb,asterix-0.0.5,False,7.0,0.0,13.0,1.0,0.0,201.0,0.19,7.0,5.0,907.0,35.0,640.0,128.0,1547.0,163.0,11368.48,87.5,994742.21,2.23,1.69,1.23,7.46,0.62,0.69,0.92,0.08,0.08,0.08,0.0,0.0,0.62,1.62,0.15,0.38,0.08,0.0,0.0,9.54,1.15,0.0,26
316592,asterixdb,asterix-0.0.5,False,2.0,0.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,907.0,35.0,640.0,128.0,1547.0,163.0,11368.48,87.5,994742.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
316593,asterixdb,asterix-0.0.5,False,4.0,0.0,3.0,0.0,0.0,24.0,0.0,1.0,3.0,108.0,18.0,89.0,36.0,197.0,54.0,1133.71,22.25,25225.11,2.5,1.5,1.0,6.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,5.5,1.0,0.0,26
316594,asterixdb,asterix-0.0.5,False,2.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,1.0,157.0,21.0,121.0,48.0,278.0,69.0,1698.17,26.47,44948.43,2.0,1.67,2.0,6.67,0.67,1.67,0.67,0.67,0.0,0.0,0.0,0.0,0.33,2.67,0.0,0.67,0.0,0.0,0.0,9.67,1.0,0.0,26
316595,asterixdb,asterix-0.0.5,False,1.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,28.0,12.0,19.0,12.0,47.0,24.0,215.49,9.5,2047.19,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,26
316596,asterixdb,asterix-0.0.5,True,12.0,0.0,52.0,0.0,0.0,957.0,0.21,31.0,47.0,6655.0,48.0,4913.0,671.0,11568.0,719.0,109778.56,175.73,19290923.56,8.28,3.05,5.32,15.65,1.05,4.63,3.47,0.5,0.72,0.37,0.2,1.02,0.75,6.0,0.68,0.8,0.0,0.0,0.0,23.08,1.68,0.02,26
316597,asterixdb,asterix-0.0.5,False,2.0,0.0,4.0,0.0,0.0,17.0,0.0,9.0,0.0,55.0,14.0,38.0,20.0,93.0,34.0,473.13,13.3,6292.68,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,4.33,1.0,0.0,26
316598,asterixdb,asterix-0.0.5,False,0.0,0.0,2.0,0.0,1.0,8.0,-1.0,1.0,3.0,58.0,9.0,64.0,29.0,122.0,38.0,640.25,9.93,6358.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
316599,asterixdb,asterix-0.0.5,False,2.0,0.0,4.0,0.0,0.0,17.0,0.5,2.0,1.0,74.0,15.0,56.0,26.0,130.0,41.0,696.48,16.15,11250.86,0.67,1.0,0.0,3.33,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.33,1.0,0.0,26
316600,asterixdb,asterix-0.0.5,False,1.0,0.0,3.0,0.0,0.0,12.0,0.0,3.0,0.0,53.0,14.0,35.0,22.0,88.0,36.0,454.95,11.14,5066.53,1.0,1.0,0.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,26
316601,asterixdb,asterix-0.0.5,False,2.0,0.0,4.0,0.0,0.0,17.0,0.5,2.0,1.0,74.0,15.0,56.0,26.0,130.0,41.0,696.48,16.15,11250.86,0.67,1.0,0.0,3.33,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.33,1.0,0.0,26
316602,asterixdb,asterix-0.0.5,False,2.0,0.0,4.0,0.0,0.0,17.0,0.0,3.0,0.0,63.0,15.0,44.0,23.0,107.0,38.0,561.53,14.35,8056.71,0.33,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,5.67,1.0,0.0,26
316603,asterixdb,asterix-0.0.5,False,1.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,1.0,212.0,19.0,135.0,59.0,347.0,78.0,2181.03,21.74,47409.78,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,26
316604,asterixdb,asterix-0.0.5,True,9.0,0.0,12.0,0.0,0.0,70.0,0.25,36.0,3.0,257.0,23.0,164.0,53.0,421.0,76.0,2630.38,35.58,93601.73,0.64,1.36,0.27,4.82,1.27,0.09,1.0,0.0,0.09,0.0,0.09,0.0,0.0,0.82,0.0,0.09,0.0,0.0,0.0,5.55,1.0,0.0,26
316605,asterixdb,asterix-0.0.5,False,3.0,0.0,6.0,0.0,0.0,26.0,0.5,9.0,2.0,104.0,14.0,82.0,35.0,186.0,49.0,1044.34,16.4,17127.11,0.8,1.0,0.4,3.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.0,0.0,26
