,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
299734,bookkeeper,release-4.2.1,False,7.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,2.0,1653.0,44.0,1085.0,266.0,2738.0,310.0,22660.03,89.74,2033439.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299735,bookkeeper,release-4.2.1,False,1.0,0.0,6.0,0.0,0.0,91.0,0.67,0.0,5.0,633.0,32.0,392.0,135.0,1025.0,167.0,7568.3,46.46,351617.47,3.0,3.0,6.75,23.25,0.0,3.75,0.0,1.25,0.0,0.75,0.0,3.75,5.0,4.25,0.25,1.0,0.5,0.0,0.0,13.0,1.0,0.25,46
299736,bookkeeper,release-4.2.1,False,1.0,0.0,4.0,0.0,1.0,18.0,0.75,1.0,1.0,57.0,16.0,38.0,24.0,95.0,40.0,505.58,12.67,6404.05,0.33,1.0,0.33,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.0,0.0,46
299737,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,1.0,0.0,9.0,-1.0,0.0,0.0,15.0,8.0,12.0,12.0,27.0,20.0,116.69,4.0,466.77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,46
299738,bookkeeper,release-4.2.1,False,6.0,6.0,0.0,0.0,0.0,11.0,-1.0,4.0,0.0,38.0,9.0,24.0,19.0,62.0,28.0,298.06,5.68,1694.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299739,bookkeeper,release-4.2.1,False,10.0,0.0,16.0,0.0,0.0,130.0,0.08,4.0,3.0,526.0,42.0,259.0,106.0,785.0,148.0,5659.42,51.31,290392.36,0.43,1.48,1.26,4.78,0.61,0.13,0.35,0.09,0.22,0.0,0.09,0.39,0.61,0.48,0.43,0.35,0.0,0.0,0.0,7.0,9.09,0.0,46
299740,bookkeeper,release-4.2.1,False,0.0,0.0,16.0,0.0,0.0,54.0,-1.0,0.0,0.0,198.0,16.0,170.0,49.0,368.0,65.0,2216.23,27.76,61511.73,0.0,1.0,0.0,2.94,0.94,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,6.65,1.1,0.0,46
299741,bookkeeper,release-4.2.1,True,38.0,0.0,57.0,1.0,0.0,903.0,0.18,31.0,24.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,1.97,2.79,4.11,14.29,0.71,0.84,0.98,0.14,0.27,0.54,0.02,1.35,0.35,1.48,0.48,1.05,0.1,0.0,0.0,19.16,3.41,0.83,46
299742,bookkeeper,release-4.2.1,True,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299743,bookkeeper,release-4.2.1,True,3.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299744,bookkeeper,release-4.2.1,True,0.0,0.0,1.0,0.0,0.0,7.0,-1.0,0.0,0.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299745,bookkeeper,release-4.2.1,True,3.0,0.0,5.0,0.0,0.0,27.0,0.5,2.0,0.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,0.67,1.0,0.67,3.67,1.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,1.0,0.0,46
299746,bookkeeper,release-4.2.1,True,1.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,1.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,1.0,3.0,3.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,46
299747,bookkeeper,release-4.2.1,True,5.0,0.0,4.0,0.0,0.0,95.0,0.0,0.0,2.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,0.5,1.0,1.5,4.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.5,0.0,0.0,0.0,5.25,0.5,0.25,46
299748,bookkeeper,release-4.2.1,True,1.0,0.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,0.0,1.67,0.67,4.67,0.0,0.0,1.67,0.33,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,4.67,33.0,0.0,46
299749,bookkeeper,release-4.2.1,True,0.0,0.0,2.0,0.0,1.0,26.0,-1.0,0.0,1.0,3784.0,50.0,2338.0,553.0,6122.0,603.0,56542.88,105.7,5976367.58,3.0,2.5,3.0,21.5,0.5,0.0,4.0,0.0,0.5,0.5,0.0,3.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,29.5,1.0,1.5,46
299750,bookkeeper,release-4.2.1,False,7.0,0.0,16.0,5.0,0.0,109.0,0.0,11.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,1.0,0.0,3.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,46
299751,bookkeeper,release-4.2.1,False,6.0,0.0,0.0,0.0,0.0,8.0,-1.0,6.0,0.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299752,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299753,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299754,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299755,bookkeeper,release-4.2.1,False,0.0,0.0,3.0,0.0,1.0,11.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299756,bookkeeper,release-4.2.1,False,0.0,0.0,3.0,0.0,1.0,11.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299757,bookkeeper,release-4.2.1,True,29.0,0.0,20.0,0.0,0.0,688.0,0.48,2.0,20.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,2.37,2.28,3.96,12.74,1.07,1.87,1.22,0.09,0.43,0.3,0.02,2.2,2.09,2.33,0.93,0.89,0.09,0.0,0.0,17.63,3.54,0.17,46
299758,bookkeeper,release-4.2.1,True,0.0,0.0,2.0,3.0,0.0,4.0,-1.0,2.0,0.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,46
299759,bookkeeper,release-4.2.1,True,1.0,0.0,2.0,7.0,1.0,27.0,0.0,0.0,0.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299760,bookkeeper,release-4.2.1,True,1.0,0.0,0.0,0.0,2.0,27.0,0.8,0.0,2.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.75,1.25,0.75,4.5,0.75,1.0,0.25,0.0,0.0,0.0,0.5,2.75,0.5,1.0,0.25,0.0,0.0,0.0,0.0,11.0,0.0,0.0,46
299761,bookkeeper,release-4.2.1,True,1.0,0.0,1.0,0.0,2.0,27.0,0.8,0.0,2.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,1.0,1.33,1.0,5.0,0.67,1.33,0.33,0.0,0.0,0.0,0.67,3.33,0.67,1.33,0.33,0.0,0.0,0.0,0.0,14.0,0.33,0.0,46
299762,bookkeeper,release-4.2.1,True,1.0,0.0,1.0,0.0,2.0,53.0,0.83,0.0,2.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.25,1.75,1.0,7.0,1.25,1.0,0.5,0.0,0.25,0.0,0.0,2.0,3.5,1.25,0.5,0.5,0.0,0.0,0.0,9.5,0.75,0.0,46
299763,bookkeeper,release-4.2.1,True,1.0,0.0,1.0,0.0,2.0,45.0,0.8,0.0,0.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.25,1.0,0.25,3.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,46
299764,bookkeeper,release-4.2.1,True,1.0,0.0,1.0,0.0,2.0,48.0,0.8,0.0,0.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.25,1.0,0.25,3.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,46
299765,bookkeeper,release-4.2.1,True,1.0,0.0,1.0,0.0,2.0,48.0,0.8,0.0,0.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.5,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,46
299766,bookkeeper,release-4.2.1,True,0.0,0.0,2.0,0.0,1.0,12.0,-1.0,0.0,0.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299767,bookkeeper,release-4.2.1,True,0.0,0.0,2.0,0.0,1.0,24.0,-1.0,0.0,2.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,46
299768,bookkeeper,release-4.2.1,True,1.0,0.0,1.0,0.0,2.0,60.0,0.8,0.0,4.0,3063.0,53.0,1992.0,435.0,5055.0,488.0,45144.88,121.35,5478408.69,3.0,3.67,4.67,15.33,1.33,2.0,0.33,0.0,0.33,0.33,0.67,2.67,0.67,2.33,0.0,1.0,0.0,0.0,0.0,13.67,0.0,1.67,46
299769,bookkeeper,release-4.2.1,False,8.0,0.0,3.0,0.0,0.0,170.0,0.15,4.0,6.0,947.0,40.0,631.0,164.0,1578.0,204.0,12107.09,76.95,931655.12,2.36,2.91,4.73,12.18,0.73,2.09,1.0,0.09,0.91,0.36,0.27,1.55,0.64,3.73,0.55,0.91,0.0,0.0,0.0,19.64,4.45,0.09,46
299770,bookkeeper,release-4.2.1,False,12.0,0.0,9.0,1.0,0.0,397.0,0.29,5.0,6.0,1677.0,50.0,1002.0,258.0,2679.0,308.0,22146.72,97.09,2150292.11,1.17,3.0,4.17,13.63,0.88,1.92,1.04,0.33,0.63,0.46,0.08,2.33,1.0,2.33,1.0,1.08,0.08,0.0,0.0,18.13,5.38,0.46,46
299771,bookkeeper,release-4.2.1,False,0.0,0.0,2.0,2.0,0.0,19.0,-1.0,2.0,0.0,1677.0,50.0,1002.0,258.0,2679.0,308.0,22146.72,97.09,2150292.11,3.0,4.0,7.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,0.0,46
299772,bookkeeper,release-4.2.1,False,6.0,0.0,12.0,0.0,1.0,95.0,0.0,2.0,9.0,401.0,32.0,292.0,104.0,693.0,136.0,4911.61,44.92,220644.71,2.25,1.58,1.75,6.75,0.75,0.42,1.08,0.0,0.17,0.25,0.0,0.33,0.08,1.17,0.0,0.25,0.0,0.0,0.0,9.83,3.58,0.42,46
299773,bookkeeper,release-4.2.1,False,0.0,0.0,0.0,1.0,0.0,22.0,-1.0,3.0,3.0,102.0,20.0,96.0,43.0,198.0,63.0,1183.5,22.33,26422.36,1.13,1.13,0.25,2.13,0.25,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,6.63,770.0,0.0,46
299774,bookkeeper,release-4.2.1,False,0.0,0.0,0.0,1.0,0.0,60.0,-1.0,5.0,0.0,72.0,11.0,70.0,36.0,142.0,47.0,788.75,10.69,8435.26,0.25,0.92,0.0,0.92,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,0.0,0.0,46
299775,bookkeeper,release-4.2.1,False,7.0,0.0,6.0,0.0,0.0,130.0,0.0,5.0,1.0,525.0,31.0,278.0,56.0,803.0,87.0,5173.68,76.95,398096.48,0.0,4.5,4.33,17.33,1.0,1.5,0.67,0.5,1.17,0.0,0.5,0.33,1.83,3.83,2.33,1.33,0.0,0.0,0.0,11.67,11.5,0.0,46
299776,bookkeeper,release-4.2.1,False,16.0,2.0,16.0,1.0,0.0,278.0,0.0,7.0,2.0,1134.0,44.0,609.0,164.0,1743.0,208.0,13421.87,81.7,1096501.01,0.75,3.1,3.2,12.05,0.7,0.8,0.65,0.2,0.7,0.2,0.15,1.4,0.9,2.05,0.9,1.0,0.0,0.0,0.0,17.45,24.75,0.3,46
299777,bookkeeper,release-4.2.1,False,2.0,0.0,7.0,0.0,0.0,309.0,0.31,3.0,6.0,1595.0,44.0,950.0,251.0,2545.0,295.0,20880.63,83.27,1738666.3,2.67,5.08,7.58,24.92,1.08,2.83,1.25,0.67,0.25,1.08,0.08,4.83,0.67,2.83,0.67,2.25,0.17,0.0,0.0,23.67,7.5,2.17,46
299778,bookkeeper,release-4.2.1,True,18.0,0.0,15.0,0.0,0.0,420.0,0.11,3.0,12.0,1498.0,47.0,889.0,261.0,2387.0,308.0,19732.82,80.04,1579495.01,1.86,3.1,5.19,15.1,0.38,2.24,0.76,0.48,0.57,0.33,0.0,1.24,1.29,3.57,0.67,1.43,0.05,0.0,0.0,26.14,13.71,0.67,46
299779,bookkeeper,release-4.2.1,True,0.0,0.0,1.0,1.0,0.0,6.0,-1.0,1.0,0.0,1498.0,47.0,889.0,261.0,2387.0,308.0,19732.82,80.04,1579495.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299780,bookkeeper,release-4.2.1,True,3.0,0.0,1.0,0.0,0.0,92.0,0.0,1.0,1.0,1498.0,47.0,889.0,261.0,2387.0,308.0,19732.82,80.04,1579495.01,0.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,46
299781,bookkeeper,release-4.2.1,True,0.0,0.0,1.0,0.0,1.0,13.0,-1.0,0.0,0.0,1498.0,47.0,889.0,261.0,2387.0,308.0,19732.82,80.04,1579495.01,1.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,46
299782,bookkeeper,release-4.2.1,True,0.0,0.0,1.0,0.0,0.0,13.0,-1.0,2.0,0.0,1498.0,47.0,889.0,261.0,2387.0,308.0,19732.82,80.04,1579495.01,1.0,1.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,46
299783,bookkeeper,release-4.2.1,True,5.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1498.0,47.0,889.0,261.0,2387.0,308.0,19732.82,80.04,1579495.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299784,bookkeeper,release-4.2.1,False,0.0,0.0,0.0,1.0,0.0,16.0,-1.0,3.0,0.0,72.0,11.0,70.0,35.0,142.0,46.0,784.35,11.0,8627.8,0.27,1.0,0.0,1.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,46
299785,bookkeeper,release-4.2.1,False,4.0,0.0,1.0,1.0,1.0,39.0,0.0,0.0,2.0,167.0,25.0,122.0,51.0,289.0,76.0,1805.65,29.9,53992.51,1.0,1.17,1.0,4.17,0.83,0.17,0.83,0.0,0.17,0.0,0.0,0.33,0.0,0.67,0.17,0.17,0.0,0.0,0.0,8.0,0.17,0.0,46
299786,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,0.0,1.0,19.0,-1.0,0.0,1.0,78.0,19.0,71.0,38.0,149.0,57.0,869.1,17.75,15426.54,0.0,1.0,0.0,2.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,10.0,0.0,46
299787,bookkeeper,release-4.2.1,False,0.0,0.0,0.0,0.0,1.0,5.0,-1.0,0.0,0.0,13.0,6.0,16.0,12.0,29.0,18.0,120.93,4.0,483.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299788,bookkeeper,release-4.2.1,False,0.0,0.0,2.0,1.0,0.0,20.0,-1.0,2.0,1.0,21.0,9.0,16.0,14.0,37.0,23.0,167.37,5.14,860.77,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,513.0,0.0,46
299789,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,0.0,0.0,10.0,-1.0,3.0,0.0,21.0,9.0,16.0,14.0,37.0,23.0,167.37,5.14,860.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299790,bookkeeper,release-4.2.1,False,31.0,0.0,20.0,0.0,0.0,385.0,0.11,2.0,13.0,1534.0,47.0,929.0,252.0,2463.0,299.0,20255.72,86.63,1754812.17,1.41,2.94,3.94,13.29,0.65,0.82,1.0,0.41,0.12,0.29,0.0,1.24,0.29,1.41,0.76,1.24,0.12,0.0,0.0,18.94,1.94,1.0,46
299791,bookkeeper,release-4.2.1,False,0.0,0.0,1.0,1.0,0.0,6.0,-1.0,1.0,0.0,1534.0,47.0,929.0,252.0,2463.0,299.0,20255.72,86.63,1754812.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
299792,bookkeeper,release-4.2.1,False,4.0,0.0,4.0,0.0,1.0,56.0,0.4,0.0,2.0,1534.0,47.0,929.0,252.0,2463.0,299.0,20255.72,86.63,1754812.17,0.0,2.0,4.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,46
299793,bookkeeper,release-4.2.1,False,4.0,0.0,7.0,0.0,0.0,48.0,0.0,4.0,0.0,1534.0,47.0,929.0,252.0,2463.0,299.0,20255.72,86.63,1754812.17,0.0,1.6,1.6,6.2,1.0,0.6,0.8,0.0,0.6,0.0,0.0,0.8,0.6,1.6,0.2,0.6,0.0,0.0,0.0,8.2,1.0,0.0,46
