,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
299178,bookkeeper,release-4.1.0,False,6.0,6.0,0.0,0.0,0.0,11.0,-1.0,2.0,0.0,38.0,9.0,24.0,19.0,62.0,28.0,298.06,5.68,1694.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299179,bookkeeper,release-4.1.0,True,0.0,0.0,0.0,1.0,0.0,22.0,-1.0,3.0,3.0,103.0,20.0,93.0,43.0,196.0,63.0,1171.55,21.63,25338.11,1.13,1.13,0.25,2.13,0.25,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,6.25,770.0,0.0,45
299180,bookkeeper,release-4.1.0,True,5.0,0.0,1.0,1.0,1.0,40.0,0.29,0.0,2.0,168.0,28.0,117.0,52.0,285.0,80.0,1801.75,31.5,56755.11,0.67,1.17,0.67,4.17,0.67,0.17,0.83,0.0,0.17,0.0,0.0,0.33,0.0,0.83,0.17,0.17,0.0,0.0,0.0,7.33,0.17,0.0,45
299181,bookkeeper,release-4.1.0,True,0.0,0.0,0.0,0.0,2.0,20.0,-1.0,0.0,1.0,70.0,17.0,65.0,35.0,135.0,52.0,769.56,15.79,12148.04,0.67,1.0,0.0,3.67,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,45
299182,bookkeeper,release-4.1.0,False,10.0,0.0,16.0,0.0,0.0,130.0,0.08,3.0,3.0,526.0,42.0,259.0,106.0,785.0,148.0,5659.42,51.31,290392.36,0.43,1.48,1.26,4.78,0.61,0.13,0.35,0.09,0.22,0.0,0.09,0.39,0.61,0.48,0.43,0.35,0.0,0.0,0.0,7.0,9.09,0.0,45
299183,bookkeeper,release-4.1.0,True,0.0,0.0,0.0,1.0,0.0,48.0,-1.0,5.0,0.0,64.0,11.0,60.0,34.0,124.0,45.0,680.99,9.71,6609.61,0.3,0.9,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,45
299184,bookkeeper,release-4.1.0,False,0.0,0.0,16.0,0.0,0.0,54.0,-1.0,0.0,0.0,198.0,16.0,170.0,49.0,368.0,65.0,2216.23,27.76,61511.73,0.0,1.0,0.0,2.94,0.94,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,6.65,1.1,0.0,45
299185,bookkeeper,release-4.1.0,False,7.0,0.0,6.0,0.0,0.0,130.0,0.0,5.0,1.0,525.0,31.0,278.0,56.0,803.0,87.0,5173.68,76.95,398096.48,0.0,4.5,4.33,17.33,1.0,1.5,0.67,0.5,1.17,0.0,0.5,0.33,1.83,3.83,2.33,1.33,0.0,0.0,0.0,11.67,11.5,0.0,45
299186,bookkeeper,release-4.1.0,True,9.0,0.0,2.0,0.0,0.0,114.0,0.18,4.0,3.0,652.0,36.0,449.0,123.0,1101.0,159.0,8051.48,65.71,529041.42,1.89,2.11,3.56,8.56,0.67,1.67,1.11,0.11,0.33,0.11,0.11,1.11,0.44,2.89,0.33,0.67,0.0,0.0,0.0,17.33,5.11,0.0,45
299187,bookkeeper,release-4.1.0,True,11.0,2.0,10.0,0.0,0.0,187.0,0.0,5.0,1.0,757.0,42.0,407.0,116.0,1164.0,158.0,8501.6,73.68,626406.74,0.69,3.23,3.38,12.31,0.69,0.92,0.69,0.23,0.92,0.23,0.08,1.15,1.08,1.77,0.77,1.15,0.0,0.0,0.0,15.54,25.31,0.23,45
299188,bookkeeper,release-4.1.0,False,7.0,0.0,15.0,5.0,0.0,106.0,0.0,7.0,1.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,1.0,0.0,3.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,45
299189,bookkeeper,release-4.1.0,False,6.0,0.0,0.0,0.0,0.0,8.0,-1.0,6.0,0.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299190,bookkeeper,release-4.1.0,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299191,bookkeeper,release-4.1.0,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299192,bookkeeper,release-4.1.0,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299193,bookkeeper,release-4.1.0,False,0.0,0.0,2.0,0.0,1.0,8.0,-1.0,0.0,1.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299194,bookkeeper,release-4.1.0,False,0.0,0.0,3.0,0.0,1.0,11.0,-1.0,0.0,1.0,350.0,30.0,193.0,74.0,543.0,104.0,3638.34,39.12,142337.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299195,bookkeeper,release-4.1.0,True,9.0,0.0,5.0,1.0,0.0,361.0,0.22,4.0,5.0,1501.0,50.0,897.0,238.0,2398.0,288.0,19591.48,94.22,1845961.94,1.11,3.33,4.89,15.78,1.11,2.39,1.17,0.39,0.78,0.61,0.06,3.0,1.33,2.89,1.28,1.28,0.06,0.0,0.0,20.67,6.72,0.44,45
299196,bookkeeper,release-4.1.0,True,0.0,0.0,2.0,2.0,0.0,18.0,-1.0,2.0,0.0,1501.0,50.0,897.0,238.0,2398.0,288.0,19591.48,94.22,1845961.94,3.0,4.0,8.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,0.0,45
299197,bookkeeper,release-4.1.0,True,0.0,0.0,0.0,1.0,0.0,14.0,-1.0,3.0,0.0,64.0,11.0,60.0,33.0,124.0,44.0,676.97,10.0,6769.7,0.33,1.0,0.0,1.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,45
299198,bookkeeper,release-4.1.0,False,0.0,0.0,0.0,0.0,1.0,5.0,-1.0,0.0,0.0,13.0,6.0,16.0,12.0,29.0,18.0,120.93,4.0,483.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299199,bookkeeper,release-4.1.0,True,2.0,0.0,7.0,0.0,0.0,305.0,0.31,2.0,6.0,1585.0,43.0,951.0,252.0,2536.0,295.0,20806.79,81.14,1688198.74,2.67,5.0,7.5,24.58,1.0,2.83,1.25,0.67,0.25,1.08,0.08,4.83,0.67,2.83,0.67,2.25,0.17,0.0,0.0,23.67,7.5,2.08,45
299200,bookkeeper,release-4.1.0,True,25.0,0.0,18.0,0.0,0.0,326.0,0.08,2.0,8.0,1258.0,46.0,759.0,211.0,2017.0,257.0,16147.34,82.73,1335944.06,1.86,3.79,4.14,15.71,0.71,0.93,1.07,0.36,0.07,0.29,0.0,2.43,0.64,2.29,1.57,1.21,0.14,0.0,0.0,22.21,2.21,1.14,45
299201,bookkeeper,release-4.1.0,True,1.0,0.0,3.0,0.0,1.0,15.0,0.67,0.0,1.0,1258.0,46.0,759.0,211.0,2017.0,257.0,16147.34,82.73,1335944.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299202,bookkeeper,release-4.1.0,True,4.0,0.0,7.0,0.0,0.0,48.0,0.0,4.0,0.0,1258.0,46.0,759.0,211.0,2017.0,257.0,16147.34,82.73,1335944.06,0.0,1.6,1.6,6.2,1.0,0.6,0.8,0.0,0.6,0.0,0.0,0.8,0.6,1.6,0.2,0.6,0.0,0.0,0.0,8.2,1.0,0.0,45
299203,bookkeeper,release-4.1.0,True,1.0,0.0,3.0,0.0,1.0,15.0,0.67,2.0,1.0,1258.0,46.0,759.0,211.0,2017.0,257.0,16147.34,82.73,1335944.06,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,45
299204,bookkeeper,release-4.1.0,False,0.0,0.0,0.0,1.0,0.0,4.0,-1.0,1.0,1.0,23.0,10.0,26.0,21.0,49.0,31.0,242.76,6.19,1502.77,1.5,1.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,45
299205,bookkeeper,release-4.1.0,False,3.0,0.0,2.0,0.0,1.0,31.0,0.0,0.0,3.0,127.0,20.0,101.0,39.0,228.0,59.0,1341.24,25.9,34734.74,1.5,2.0,3.5,11.5,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,45
299206,bookkeeper,release-4.1.0,True,5.0,0.0,12.0,0.0,1.0,98.0,0.15,0.0,7.0,380.0,29.0,263.0,96.0,643.0,125.0,4479.0,39.72,177923.58,1.5,1.58,1.75,6.5,0.67,0.42,0.83,0.0,0.17,0.25,0.0,0.33,0.08,0.83,0.0,0.25,0.0,0.0,0.0,7.83,3.67,0.42,45
299207,bookkeeper,release-4.1.0,True,0.0,0.0,2.0,0.0,1.0,11.0,-1.0,0.0,1.0,380.0,29.0,263.0,96.0,643.0,125.0,4479.0,39.72,177923.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299208,bookkeeper,release-4.1.0,True,18.0,0.0,15.0,0.0,0.0,420.0,0.11,2.0,9.0,1485.0,47.0,862.0,256.0,2347.0,303.0,19346.73,79.13,1530885.53,1.43,3.24,4.76,14.48,0.43,2.14,0.67,0.48,0.57,0.33,0.0,1.14,1.33,3.05,0.71,1.43,0.05,0.0,0.0,25.0,12.14,0.62,45
299209,bookkeeper,release-4.1.0,True,0.0,0.0,1.0,1.0,0.0,6.0,-1.0,1.0,0.0,1485.0,47.0,862.0,256.0,2347.0,303.0,19346.73,79.13,1530885.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299210,bookkeeper,release-4.1.0,True,3.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,1485.0,47.0,862.0,256.0,2347.0,303.0,19346.73,79.13,1530885.53,0.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,45
299211,bookkeeper,release-4.1.0,True,0.0,0.0,1.0,0.0,1.0,13.0,-1.0,0.0,0.0,1485.0,47.0,862.0,256.0,2347.0,303.0,19346.73,79.13,1530885.53,1.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,45
299212,bookkeeper,release-4.1.0,True,0.0,0.0,1.0,0.0,0.0,13.0,-1.0,1.0,0.0,1485.0,47.0,862.0,256.0,2347.0,303.0,19346.73,79.13,1530885.53,1.0,1.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,45
299213,bookkeeper,release-4.1.0,True,5.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1485.0,47.0,862.0,256.0,2347.0,303.0,19346.73,79.13,1530885.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299214,bookkeeper,release-4.1.0,True,12.0,2.0,1.0,0.0,0.0,100.0,0.0,3.0,1.0,435.0,38.0,289.0,108.0,724.0,146.0,5205.43,50.84,264657.71,0.4,1.4,1.2,4.4,0.4,0.0,0.6,0.0,0.2,0.0,0.4,0.2,0.2,0.2,0.8,0.4,0.0,0.0,0.0,9.4,0.2,0.0,45
299215,bookkeeper,release-4.1.0,True,14.0,0.0,25.0,0.0,1.0,615.0,0.15,3.0,6.0,2606.0,49.0,1438.0,292.0,4044.0,341.0,34024.71,120.65,4105221.25,1.53,4.16,5.82,18.08,1.0,2.05,1.11,0.74,1.24,0.29,0.29,0.92,1.42,2.92,1.42,1.82,0.08,0.0,0.0,17.68,3.61,0.47,45
299216,bookkeeper,release-4.1.0,False,0.0,0.0,7.0,1.0,0.0,33.0,-1.0,0.0,0.0,42.0,8.0,14.0,14.0,56.0,22.0,249.73,4.0,998.91,0.0,0.86,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.86,0.0,45
299217,bookkeeper,release-4.1.0,True,2.0,0.0,11.0,0.0,0.0,375.0,0.1,0.0,8.0,2092.0,38.0,1348.0,209.0,3440.0,247.0,27342.38,122.55,3350684.79,2.93,1.6,7.87,12.73,0.2,3.67,1.13,0.27,0.13,0.13,0.0,1.73,2.6,4.13,0.73,0.6,0.0,0.0,0.0,25.67,1.47,0.0,45
299218,bookkeeper,release-4.1.0,False,11.0,0.0,7.0,0.0,0.0,177.0,0.0,0.0,3.0,1049.0,41.0,733.0,160.0,1782.0,201.0,13634.17,93.92,1280461.98,4.78,3.33,10.33,16.22,0.22,3.11,0.78,1.89,0.0,0.0,0.11,1.89,7.67,3.33,2.22,1.22,0.0,0.0,0.0,29.56,1.11,0.67,45
299219,bookkeeper,release-4.1.0,True,2.0,0.0,11.0,0.0,0.0,183.0,0.0,1.0,6.0,984.0,27.0,603.0,116.0,1587.0,143.0,11362.72,70.18,797398.17,1.57,1.43,2.86,5.86,0.57,0.57,0.29,0.0,0.0,0.14,0.0,1.0,0.14,0.86,0.0,0.43,0.0,0.0,0.0,9.29,6.14,0.0,45
299220,bookkeeper,release-4.1.0,False,1.0,0.0,5.0,0.0,0.0,116.0,0.67,0.0,5.0,716.0,32.0,448.0,140.0,1164.0,172.0,8644.17,51.2,442581.62,3.33,2.67,8.67,18.83,0.17,6.17,0.33,1.17,0.17,0.33,0.33,3.0,5.0,7.17,1.5,0.83,0.0,0.0,0.0,20.5,1.17,1.5,45
299221,bookkeeper,release-4.1.0,True,6.0,0.0,6.0,0.0,0.0,130.0,0.0,0.0,5.0,676.0,32.0,415.0,106.0,1091.0,138.0,7755.4,62.64,485809.97,3.71,3.43,6.57,17.14,0.0,2.86,0.0,1.57,0.0,0.71,0.0,2.57,5.29,3.57,2.29,1.71,0.0,0.0,0.0,13.86,1.14,0.71,45
299222,bookkeeper,release-4.1.0,True,3.0,0.0,5.0,0.0,0.0,156.0,0.15,1.0,12.0,865.0,34.0,576.0,189.0,1441.0,223.0,11241.1,51.81,582395.87,2.0,1.33,5.42,10.08,0.42,2.58,0.5,0.08,0.08,0.33,0.0,2.08,0.92,2.92,0.33,0.42,0.0,0.0,0.0,13.92,5.08,0.0,45
299223,bookkeeper,release-4.1.0,False,5.0,0.0,0.0,0.0,0.0,48.0,0.4,8.0,1.0,125.0,20.0,67.0,34.0,192.0,54.0,1104.94,19.71,21773.79,0.4,1.2,0.2,3.8,0.4,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,3.5,12.8,0.0,45
299224,bookkeeper,release-4.1.0,False,0.0,0.0,1.0,3.0,0.0,77.0,-1.0,14.0,1.0,95.0,13.0,74.0,36.0,169.0,49.0,948.89,13.36,12678.17,0.63,0.88,0.0,0.88,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.13,0.0,45
299225,bookkeeper,release-4.1.0,False,0.0,0.0,0.0,2.0,0.0,10.0,-1.0,4.0,1.0,95.0,13.0,74.0,36.0,169.0,49.0,948.89,13.36,12678.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299226,bookkeeper,release-4.1.0,False,0.0,0.0,0.0,2.0,0.0,9.0,-1.0,2.0,1.0,95.0,13.0,74.0,36.0,169.0,49.0,948.89,13.36,12678.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299227,bookkeeper,release-4.1.0,False,0.0,0.0,0.0,1.0,0.0,9.0,-1.0,2.0,1.0,95.0,13.0,74.0,36.0,169.0,49.0,948.89,13.36,12678.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
299228,bookkeeper,release-4.1.0,False,0.0,0.0,1.0,1.0,0.0,9.0,-1.0,2.0,1.0,95.0,13.0,74.0,36.0,169.0,49.0,948.89,13.36,12678.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
