,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
853342,commons-csv,rel/commons-csv-1.2,False,0.0,0.0,5.0,0.0,0.0,153.0,-1.0,0.0,1.0,1081.0,26.0,584.0,77.0,1665.0,103.0,11133.02,98.6,1097687.19,3.17,1.5,6.33,24.67,0.17,2.33,0.17,0.5,0.5,0.0,0.0,4.33,8.17,4.0,0.5,0.17,0.0,0.0,0.0,12.5,1.17,0.0,111
853343,commons-csv,rel/commons-csv-1.2,False,1.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,3.0,347.0,20.0,255.0,104.0,602.0,124.0,4186.43,24.52,102647.95,4.0,1.0,10.0,19.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,111
853344,commons-csv,rel/commons-csv-1.2,False,8.0,0.0,1.0,0.0,0.0,232.0,0.0,1.0,7.0,1238.0,44.0,683.0,179.0,1921.0,223.0,14985.53,83.94,1257947.23,1.69,4.31,4.69,17.46,0.31,3.23,1.15,1.08,0.54,0.0,0.54,4.0,2.38,4.69,1.46,1.31,0.0,0.0,0.0,15.0,9.92,0.0,111
853345,commons-csv,rel/commons-csv-1.2,False,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1238.0,44.0,683.0,179.0,1921.0,223.0,14985.53,83.94,1257947.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
853346,commons-csv,rel/commons-csv-1.2,False,1.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,1.0,241.0,19.0,164.0,39.0,405.0,58.0,2372.48,39.95,94777.63,2.0,1.0,3.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,8.2,1.0,0.0,111
853347,commons-csv,rel/commons-csv-1.2,False,0.0,0.0,1.0,0.0,0.0,20.0,-1.0,2.0,0.0,82.0,23.0,54.0,30.0,136.0,53.0,779.0,20.7,16125.24,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,111
853348,commons-csv,rel/commons-csv-1.2,False,2.0,1.0,10.0,0.0,0.0,113.0,0.0,0.0,2.0,617.0,31.0,486.0,132.0,1103.0,163.0,8105.65,57.07,462574.55,2.91,1.64,3.55,9.45,0.82,2.64,0.82,0.64,0.45,0.0,0.36,0.18,0.64,3.0,0.0,0.64,0.0,0.0,0.0,14.27,1.09,0.0,111
853349,commons-csv,rel/commons-csv-1.2,False,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,617.0,31.0,486.0,132.0,1103.0,163.0,8105.65,57.07,462574.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
853350,commons-csv,rel/commons-csv-1.2,False,3.0,0.0,5.0,0.0,0.0,120.0,0.33,0.0,2.0,778.0,37.0,495.0,131.0,1273.0,168.0,9410.42,69.9,657831.46,2.2,4.8,10.8,21.2,0.4,5.2,0.6,1.0,0.4,0.0,0.0,6.4,4.8,8.0,2.2,1.4,0.2,0.0,0.0,22.4,2.6,0.0,111
853351,commons-csv,rel/commons-csv-1.2,False,0.0,0.0,5.0,0.0,0.0,24.0,-1.0,0.0,1.0,106.0,12.0,65.0,34.0,171.0,46.0,944.53,11.47,10834.3,2.0,1.0,1.5,3.17,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.17,0.0,111
853352,commons-csv,rel/commons-csv-1.2,False,0.0,0.0,42.0,0.0,0.0,219.0,-1.0,1.0,2.0,1738.0,26.0,946.0,174.0,2684.0,200.0,20516.11,70.68,1450040.92,2.2,1.0,4.41,4.86,0.02,1.02,0.07,0.0,0.0,0.0,0.0,1.09,0.14,1.16,0.0,0.0,0.0,0.0,0.0,11.32,1.41,0.0,111
853353,commons-csv,rel/commons-csv-1.2,False,4.0,0.0,62.0,0.0,0.0,650.0,0.83,0.0,5.0,5802.0,33.0,3329.0,295.0,9131.0,328.0,76312.81,186.2,14209315.39,3.12,1.54,6.22,9.74,0.0,2.46,0.05,0.4,0.0,0.09,0.0,5.32,1.71,2.72,0.22,0.48,0.0,0.0,0.0,15.94,1.05,0.0,111
853354,commons-csv,rel/commons-csv-1.2,True,1.0,0.0,43.0,0.0,0.0,459.0,0.38,1.0,6.0,2970.0,35.0,1918.0,273.0,4888.0,308.0,40408.05,122.95,4968118.26,2.56,1.34,4.98,9.06,0.08,2.48,0.16,0.12,0.0,0.08,0.02,3.22,0.56,2.78,0.58,0.22,0.0,0.0,0.0,18.4,1.3,0.0,111
853355,commons-csv,rel/commons-csv-1.2,False,4.0,0.0,18.0,0.0,0.0,114.0,0.16,0.0,4.0,811.0,31.0,485.0,123.0,1296.0,154.0,9417.76,61.12,575593.3,2.26,1.11,3.37,5.68,0.0,0.63,0.11,0.05,0.0,0.0,0.0,2.21,1.0,0.84,0.05,0.11,0.0,0.0,0.0,8.47,1.05,0.0,111
853356,commons-csv,rel/commons-csv-1.2,False,1.0,0.0,27.0,0.0,0.0,228.0,0.0,0.0,2.0,2756.0,24.0,1479.0,149.0,4235.0,173.0,31485.65,119.11,3750384.74,5.18,1.0,4.36,7.93,0.04,1.57,0.07,0.0,0.0,0.0,0.0,6.89,0.0,1.61,0.82,0.0,0.0,0.0,0.0,14.36,1.04,0.0,111
853357,commons-csv,rel/commons-csv-1.2,False,0.0,0.0,7.0,0.0,0.0,48.0,-1.0,1.0,2.0,203.0,19.0,159.0,41.0,362.0,60.0,2138.29,36.84,78777.89,2.75,1.25,1.0,8.75,0.75,0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.5,5.75,0.0,111
853358,commons-csv,rel/commons-csv-1.2,False,2.0,0.0,4.0,0.0,0.0,78.0,0.0,0.0,1.0,489.0,31.0,352.0,109.0,841.0,140.0,5995.73,50.06,300116.39,0.88,1.88,3.38,8.75,0.63,2.0,0.63,0.63,0.13,0.13,0.0,1.25,0.63,2.38,0.38,1.0,0.0,0.0,0.0,14.63,2.5,0.0,111
762097,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,3.0,0.0,6.0,0.0,1.0,72.0,0.0,0.0,0.0,114.0,18.0,64.0,29.0,178.0,47.0,988.72,19.86,19637.96,0.2,1.6,0.8,4.8,1.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.4,0.2,0.0,0.4,0.0,0.0,0.0,7.2,1.0,0.0,131
762098,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,4.0,0.0,52.0,0.0,0.0,603.0,0.05,3.0,6.0,2157.0,42.0,1396.0,109.0,3553.0,151.0,25718.05,268.95,6916976.27,2.12,1.4,2.23,6.18,0.96,0.56,2.0,0.21,0.0,0.0,0.0,1.45,0.9,0.57,0.02,0.36,0.0,0.0,0.0,10.43,1.0,0.0,131
762099,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,0.0,4.0,0.0,25.0,-1.0,32.0,1.0,16.0,7.0,15.0,14.0,31.0,21.0,136.16,3.75,510.61,0.33,0.67,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,131
762100,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,3.0,0.0,6.0,0.0,1.0,75.0,0.0,0.0,4.0,128.0,17.0,97.0,44.0,225.0,61.0,1334.42,18.74,25005.13,1.5,1.5,1.67,4.17,1.17,0.67,0.33,0.0,0.17,0.0,0.0,0.33,0.33,0.67,0.0,0.17,0.0,0.0,0.0,7.0,1.0,0.0,131
762101,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,11.0,0.0,54.0,0.0,0.0,1258.0,0.21,8.0,14.0,5001.0,55.0,3190.0,328.0,8191.0,383.0,70288.61,267.45,18798989.82,3.41,4.2,4.47,15.8,1.65,3.36,2.0,0.33,0.84,0.5,0.41,1.04,2.42,4.61,0.29,1.4,0.0,0.0,0.0,17.2,1.01,0.0,131
762102,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,5.0,0.0,21.0,0.0,0.0,694.0,0.1,2.0,1.0,2348.0,47.0,1388.0,164.0,3736.0,211.0,28846.03,198.89,5737193.26,0.59,6.1,4.41,15.97,3.28,2.55,1.34,0.1,1.34,0.03,0.52,0.72,1.0,2.97,0.34,1.28,0.0,0.0,0.0,26.0,1.9,0.0,131
762103,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,0.0,1.0,0.0,25.0,-1.0,33.0,0.0,18.0,9.0,20.0,15.0,38.0,24.0,174.23,6.0,1045.37,0.0,0.67,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,0.0,131
762104,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,14.0,1.0,32.0,0.0,0.0,706.0,0.21,24.0,11.0,1837.0,46.0,1148.0,246.0,2985.0,292.0,24446.63,107.33,2623937.89,2.42,2.34,2.55,8.19,0.95,0.95,1.54,0.05,0.73,0.12,0.07,0.84,0.51,1.74,0.28,0.66,0.0,0.0,0.0,35.65,2.16,0.12,131
762105,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,1837.0,46.0,1148.0,246.0,2985.0,292.0,24446.63,107.33,2623937.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
762106,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,2.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,1837.0,46.0,1148.0,246.0,2985.0,292.0,24446.63,107.33,2623937.89,1.67,2.33,2.0,5.0,0.67,0.67,0.67,0.0,1.33,0.0,0.0,0.0,0.0,1.33,0.0,0.33,0.0,0.0,0.0,10.33,0.0,0.0,131
762107,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,4.0,1.0,6.0,0.0,0.0,107.0,0.0,5.0,3.0,281.0,26.0,174.0,50.0,455.0,76.0,2842.81,45.24,128608.59,1.5,3.0,5.5,14.0,0.5,1.5,1.0,0.0,1.5,0.0,0.0,2.5,0.0,2.5,0.0,0.5,0.0,0.0,0.0,34.5,1.0,0.0,131
762108,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,0.0,1.0,0.0,11.0,-1.0,6.0,0.0,10.0,7.0,9.0,9.0,19.0,16.0,76.0,3.5,266.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,131
762109,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,1.0,0.0,0.0,37.0,-1.0,0.0,4.0,149.0,25.0,95.0,50.0,244.0,75.0,1519.83,23.75,36096.0,5.0,4.0,9.0,26.0,0.0,8.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,72.0,9.0,0.0,131
762110,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,5.0,1.0,1.0,41.0,0.4,0.0,0.0,80.0,18.0,61.0,30.0,141.0,48.0,787.48,18.3,14410.88,0.0,1.0,1.0,3.0,0.67,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,0.0,131
762111,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,0.0,1.0,0.0,17.0,-1.0,5.0,1.0,13.0,7.0,13.0,13.0,26.0,20.0,112.37,3.5,393.3,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,131
762112,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,13.0,0.0,28.0,0.0,0.0,885.0,0.4,4.0,10.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,3.04,2.82,2.68,11.64,1.04,0.96,1.36,0.04,0.79,0.21,0.11,0.46,0.96,2.04,0.21,0.79,0.0,0.0,0.0,19.93,0.68,0.21,131
762113,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,0.0,0.0,0.0,58.0,0.0,2.0,2.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,3.0,4.0,5.0,23.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,131
762114,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
762115,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,7.0,0.0,0.0,100.0,0.83,0.0,3.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,1.08,0.92,0.38,2.0,0.38,0.15,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,24.77,554.54,0.0,131
762116,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,3.0,0.0,1.0,82.0,0.5,0.0,4.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,1.0,3.0,3.2,9.4,0.6,2.0,0.6,0.4,0.8,0.0,0.0,0.0,0.4,2.0,0.0,1.2,0.0,0.0,0.0,7.0,0.6,0.0,131
762117,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,4.0,2.0,1.0,75.0,0.57,0.0,4.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,2.0,1.8,2.4,6.0,0.8,0.2,0.8,0.0,0.4,0.0,0.0,1.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,5.6,0.6,0.0,131
762118,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,1.0,0.0,2.0,26.0,-1.0,0.0,2.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,1.0,0.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,131
762119,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,1.0,1.0,2.0,26.0,-1.0,0.0,2.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
762120,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,4.0,0.0,3.0,49.0,-1.0,0.0,4.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
762121,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,3.0,0.0,1.0,98.0,0.5,0.0,4.0,2056.0,50.0,1217.0,194.0,3273.0,244.0,25957.3,156.83,4070881.2,2.8,3.1,2.1,9.2,1.1,2.6,0.9,0.5,1.2,0.0,0.0,0.0,0.6,3.4,0.0,0.9,0.0,0.0,0.0,9.4,0.4,0.0,131
762122,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,1.0,0.0,13.0,0.0,1.0,210.0,0.15,0.0,4.0,1914.0,41.0,940.0,152.0,2854.0,193.0,21668.87,126.78,2747099.81,1.31,1.54,2.46,15.15,0.0,0.92,0.0,0.23,0.31,0.08,0.08,15.46,6.08,1.15,0.62,0.46,0.0,0.0,0.0,9.77,1.0,0.0,131
762123,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,4.0,0.0,7.0,0.0,1.0,140.0,0.0,1.0,2.0,1330.0,27.0,721.0,92.0,2051.0,119.0,14141.27,105.8,1496131.13,1.29,1.14,2.14,17.71,0.0,1.86,0.0,0.14,0.0,0.0,0.0,15.57,6.43,2.71,0.0,0.14,0.0,0.0,0.0,8.57,1.0,0.0,131
762124,commons-jexl,COMMONS_JEXL_2_0_1-RC3,True,0.0,0.0,7.0,0.0,1.0,52.0,-1.0,0.0,2.0,328.0,17.0,187.0,51.0,515.0,68.0,3135.04,31.17,97708.85,4.14,1.0,3.71,6.57,0.0,3.57,0.0,0.0,0.0,0.0,0.14,1.43,0.86,3.57,0.0,0.0,0.0,0.0,0.0,17.29,1.0,0.0,131
762125,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,4.0,0.0,16.0,0.0,1.0,131.0,0.25,0.0,5.0,671.0,27.0,414.0,78.0,1085.0,105.0,7284.96,71.65,521995.14,2.67,1.08,2.58,8.0,0.25,2.58,0.33,0.0,0.0,0.08,0.0,3.0,1.5,3.5,0.0,0.08,0.0,0.0,0.0,12.67,1.0,0.0,131
762126,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,3.0,0.0,0.0,12.0,0.0,2.0,0.0,671.0,27.0,414.0,78.0,1085.0,105.0,7284.96,71.65,521995.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
762127,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,5.0,0.0,0.0,20.0,0.0,1.0,1.0,671.0,27.0,414.0,78.0,1085.0,105.0,7284.96,71.65,521995.14,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,131
762128,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,25.0,0.0,1.0,103.0,0.08,0.0,1.0,616.0,20.0,319.0,64.0,935.0,84.0,5976.82,49.84,297906.96,0.96,1.0,1.29,3.67,0.0,0.0,0.04,0.0,0.0,0.0,0.04,1.75,1.71,0.04,0.0,0.0,0.0,0.0,0.0,7.08,1.0,0.0,131
762129,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,7.0,0.0,1.0,51.0,-1.0,0.0,2.0,315.0,19.0,181.0,48.0,496.0,67.0,3008.78,35.82,107783.28,4.0,1.0,3.17,6.33,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.67,0.33,3.0,0.17,0.0,0.0,0.0,0.0,18.5,1.0,0.0,131
762130,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,22.0,0.0,55.0,0.0,1.0,540.0,0.44,0.0,9.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,1.05,1.54,1.83,6.17,0.46,0.54,0.85,0.1,0.32,0.05,0.02,1.76,0.46,1.24,0.56,0.29,0.0,0.0,0.0,8.0,1.2,0.0,131
762131,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,11.0,2.0,0.0,56.0,-1.0,0.0,0.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,0.0,1.29,0.71,3.86,1.0,0.0,1.5,0.0,0.29,0.0,0.0,1.79,0.0,0.29,1.0,0.29,0.0,0.0,0.0,7.5,6.14,0.0,131
762132,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,5.0,1.0,1.0,21.0,0.6,2.0,0.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,0.0,1.25,0.5,3.75,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.75,0.25,0.25,0.0,0.0,0.0,3.5,1.0,0.0,131
762133,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,0.0,0.0,1.0,0.0,2.0,8.0,-1.0,2.0,0.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
762134,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,3.0,0.0,1.0,30.0,0.0,2.0,0.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,0.0,3.5,3.5,11.5,1.0,0.0,1.5,0.0,0.5,0.0,0.0,4.0,0.0,1.5,0.5,1.0,0.0,0.0,0.0,9.5,1.0,0.0,131
762135,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,2.0,0.0,5.0,0.0,0.0,24.0,0.6,2.0,0.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,0.0,1.33,0.33,4.33,0.67,0.0,1.0,0.0,0.33,0.0,0.0,0.67,0.0,1.0,0.33,0.33,0.0,0.0,0.0,3.0,1.0,0.0,131
762136,commons-jexl,COMMONS_JEXL_2_0_1-RC3,False,1.0,0.0,5.0,0.0,0.0,22.0,1.0,2.0,0.0,2489.0,40.0,1421.0,240.0,3910.0,280.0,31785.5,118.42,3763932.56,0.0,1.0,2.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,131
