,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
129377,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,26.0,13.0,26.0,20.0,52.0,33.0,262.31,8.45,2216.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129378,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,26.0,13.0,26.0,20.0,52.0,33.0,262.31,8.45,2216.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129379,deltaspike,deltaspike-project-0.4,False,2.0,0.0,3.0,0.0,0.0,19.0,0.67,0.0,0.0,61.0,17.0,43.0,24.0,104.0,41.0,557.19,15.23,8485.47,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,182
129380,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,26.0,13.0,26.0,20.0,52.0,33.0,262.31,8.45,2216.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129381,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,24.0,12.0,25.0,20.0,49.0,32.0,245.0,7.5,1837.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129382,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,25.0,12.0,26.0,20.0,51.0,32.0,255.0,7.8,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129383,deltaspike,deltaspike-project-0.4,False,2.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,52.0,18.0,39.0,23.0,91.0,41.0,487.54,15.26,7440.24,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,182
129384,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,26.0,13.0,26.0,20.0,52.0,33.0,262.31,8.45,2216.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129385,deltaspike,deltaspike-project-0.4,False,2.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,67.0,19.0,46.0,25.0,113.0,44.0,616.92,17.48,10783.69,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,182
129386,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,28.0,12.0,29.0,20.0,57.0,32.0,285.0,8.7,2479.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129387,deltaspike,deltaspike-project-0.4,False,5.0,0.0,6.0,0.0,0.0,31.0,0.33,0.0,0.0,155.0,21.0,131.0,32.0,286.0,53.0,1638.19,42.98,70416.37,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.0,0.0,182
129388,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,9.0,5.0,9.0,9.0,18.0,14.0,68.53,2.5,171.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129389,deltaspike,deltaspike-project-0.4,False,17.0,6.0,3.0,6.0,0.0,135.0,0.0,35.0,7.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.75,1.25,1.75,5.0,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.25,0.0,0.0,0.0,15.0,7.25,0.0,182
129390,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129391,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129392,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129393,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129394,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129395,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,1.0,6.0,-1.0,1.0,0.0,340.0,30.0,226.0,83.0,566.0,113.0,3860.22,40.84,157664.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129396,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,3.0,0.0,5.0,-1.0,0.0,0.0,9.0,5.0,9.0,9.0,18.0,14.0,68.53,2.5,171.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129397,deltaspike,deltaspike-project-0.4,True,6.0,0.0,6.0,0.0,0.0,143.0,0.0,7.0,3.0,406.0,34.0,300.0,114.0,706.0,148.0,5089.87,44.74,227704.89,2.11,2.44,1.56,8.56,0.89,0.56,0.67,0.11,1.11,0.11,0.0,1.0,0.0,1.67,0.33,1.33,0.0,0.0,0.0,34.89,4.0,0.11,182
129398,deltaspike,deltaspike-project-0.4,True,3.0,0.0,0.0,0.0,0.0,17.0,-1.0,1.0,0.0,406.0,34.0,300.0,114.0,706.0,148.0,5089.87,44.74,227704.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129399,deltaspike,deltaspike-project-0.4,False,2.0,0.0,11.0,0.0,0.0,225.0,0.5,40.0,3.0,829.0,32.0,574.0,122.0,1403.0,154.0,10195.3,75.28,767488.93,2.87,1.76,2.42,5.49,1.12,0.88,2.32,0.05,0.23,0.0,0.0,0.63,0.0,0.9,0.23,0.49,0.0,0.0,0.0,33.22,8.57,0.01,182
129400,deltaspike,deltaspike-project-0.4,False,3.0,0.0,7.0,0.0,0.0,45.0,0.29,1.0,1.0,215.0,28.0,113.0,52.0,328.0,80.0,2073.59,30.42,63085.06,0.2,2.0,2.0,6.0,1.6,0.4,0.4,0.0,0.6,0.0,0.0,0.6,0.2,0.6,0.4,0.2,0.0,0.0,0.0,6.6,1.0,0.0,182
129401,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,35.0,-1.0,5.0,1.0,66.0,12.0,66.0,43.0,132.0,55.0,763.14,9.21,7027.98,0.43,0.86,0.0,0.86,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0,182
129402,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,43.0,-1.0,16.0,0.0,47.0,10.0,27.0,25.0,74.0,35.0,379.57,5.4,2049.66,0.11,0.89,0.0,0.89,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.0,0.0,182
129403,deltaspike,deltaspike-project-0.4,False,9.0,0.0,9.0,0.0,0.0,111.0,0.0,2.0,0.0,382.0,30.0,240.0,79.0,622.0,109.0,4209.81,45.57,191839.47,0.73,1.55,1.55,5.55,0.73,0.36,0.36,0.36,0.27,0.0,0.0,0.09,0.09,0.91,0.09,0.45,0.0,0.0,0.0,10.0,1.18,0.0,182
129404,deltaspike,deltaspike-project-0.4,False,4.0,0.0,6.0,0.0,0.0,51.0,0.33,2.0,0.0,130.0,20.0,91.0,44.0,221.0,64.0,1326.0,20.68,27424.09,0.0,1.0,0.5,3.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,182
129405,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,1.0,0.0,9.0,-1.0,4.0,0.0,26.0,8.0,30.0,19.0,56.0,27.0,266.27,6.32,1681.73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,182
129406,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,3.0,0.0,30.0,10.0,36.0,23.0,66.0,33.0,332.93,7.83,2605.54,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,182
129407,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,51.0,-1.0,3.0,1.0,56.0,13.0,55.0,28.0,111.0,41.0,594.69,12.77,7592.89,0.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,182
129408,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,1.0,50.0,-1.0,14.0,3.0,52.0,10.0,50.0,31.0,102.0,41.0,546.47,8.06,4407.02,1.1,0.9,0.0,0.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,182
129409,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,13.0,-1.0,3.0,1.0,21.0,10.0,26.0,22.0,47.0,32.0,235.0,5.91,1388.64,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,182
129410,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,3.0,0.0,16.0,8.0,16.0,15.0,32.0,23.0,144.75,4.27,617.62,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,182
129411,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,11.0,-1.0,1.0,0.0,17.0,9.0,22.0,20.0,39.0,29.0,189.46,4.95,937.83,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,182
129412,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,9.0,5.0,9.0,9.0,18.0,14.0,68.53,2.5,171.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
129413,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,1.0,0.0,17.0,9.0,16.0,15.0,33.0,24.0,151.3,4.8,726.26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,182
129414,deltaspike,deltaspike-project-0.4,True,0.0,0.0,0.0,0.0,0.0,44.0,-1.0,0.0,2.0,132.0,21.0,111.0,50.0,243.0,71.0,1494.39,23.31,34834.2,2.33,1.67,3.0,7.67,1.0,1.33,1.67,0.0,0.33,0.0,0.0,0.33,0.0,1.67,0.0,0.67,0.0,0.0,0.0,28.33,4.0,0.0,182
129415,deltaspike,deltaspike-project-0.4,False,1.0,0.0,0.0,0.0,0.0,33.0,-1.0,2.0,0.0,35.0,13.0,29.0,23.0,64.0,36.0,330.88,8.2,2711.74,0.0,0.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,182
129416,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,11.0,-1.0,1.0,1.0,22.0,7.0,24.0,17.0,46.0,24.0,210.91,4.94,1042.14,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,182
129417,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,2.0,1.0,22.0,7.0,24.0,17.0,46.0,24.0,210.91,4.94,1042.14,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,182
129418,deltaspike,deltaspike-project-0.4,False,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,1.0,1.0,20.0,10.0,24.0,21.0,44.0,31.0,217.98,5.71,1245.63,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,182
