,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
373934,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,6.0,0.0,1.0,36.0,-1.0,2.0,9.0,193.0,17.0,174.0,62.0,367.0,79.0,2313.49,23.85,55187.87,4.5,1.0,1.5,6.0,0.75,0.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,9.25,3.0,0.0,53
373935,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,1.0,0.0,0.0,12.0,-1.0,1.0,4.0,99.0,13.0,79.0,31.0,178.0,44.0,971.78,16.56,16097.05,8.0,1.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,53
373936,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,4.0,0.0,1.0,61.0,-1.0,1.0,15.0,374.0,23.0,330.0,103.0,704.0,126.0,4912.01,36.84,180981.16,7.0,2.25,5.0,11.75,1.0,2.75,3.5,0.0,0.25,0.5,0.0,0.5,1.25,3.75,0.0,0.75,0.0,0.0,0.0,16.5,3.0,0.0,53
373937,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,1.0,0.0,0.0,19.0,-1.0,1.0,5.0,123.0,15.0,97.0,41.0,220.0,56.0,1277.62,17.74,22669.93,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53
373938,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,1.0,0.0,0.0,14.0,-1.0,1.0,4.0,98.0,13.0,84.0,32.0,182.0,45.0,999.52,17.06,17054.26,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53
373939,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,3.0,0.0,1.0,71.0,-1.0,0.0,19.0,556.0,29.0,438.0,141.0,994.0,170.0,7364.93,45.04,331735.46,9.2,2.6,8.4,11.6,1.2,2.8,3.2,0.0,0.4,0.0,0.0,0.8,1.6,4.0,0.0,0.8,0.0,0.0,0.0,12.4,1.6,0.0,53
373940,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,1.0,0.0,0.0,20.0,-1.0,1.0,8.0,120.0,12.0,109.0,46.0,229.0,58.0,1341.48,14.22,19072.31,12.0,1.0,11.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,53
373941,calcite,rel/calcite-1.4.0-incubating,False,1.0,0.0,5.0,0.0,1.0,42.0,0.4,2.0,12.0,240.0,20.0,216.0,86.0,456.0,106.0,3067.93,25.12,77055.03,6.25,1.25,5.0,4.75,1.0,1.5,1.75,0.0,0.25,0.0,0.0,0.25,0.25,1.5,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,53
373942,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,3.0,0.0,1.0,31.0,-1.0,0.0,11.0,204.0,22.0,190.0,76.0,394.0,98.0,2606.2,27.5,71670.38,8.5,2.5,6.5,11.0,1.0,3.0,2.5,0.5,0.5,0.0,0.0,0.5,0.0,4.5,0.5,1.0,0.0,0.0,0.0,15.0,1.0,0.0,53
373943,calcite,rel/calcite-1.4.0-incubating,False,2.0,0.0,7.0,0.0,1.0,56.0,0.43,0.0,18.0,388.0,22.0,328.0,100.0,716.0,122.0,4962.41,36.08,179043.68,5.4,2.0,4.2,6.2,0.8,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.2,1.8,0.0,0.2,0.0,0.0,0.0,11.6,1.0,0.0,53
373944,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,4.0,0.0,1.0,46.0,-1.0,2.0,20.0,464.0,25.0,438.0,131.0,902.0,156.0,6571.43,41.79,274645.76,8.75,1.5,7.75,9.0,1.0,3.75,3.75,0.0,0.0,0.25,0.0,0.5,1.0,4.0,0.25,0.5,0.0,0.0,0.0,16.75,3.0,0.0,53
373945,calcite,rel/calcite-1.4.0-incubating,False,5.0,3.0,7.0,22.0,0.0,85.0,-1.0,17.0,12.0,220.0,19.0,192.0,78.0,412.0,97.0,2719.16,23.38,63586.61,3.0,1.43,1.14,4.29,1.0,0.29,1.57,0.0,0.14,0.0,0.0,0.0,0.0,0.71,0.0,0.14,0.0,0.0,0.0,8.86,0.86,0.0,53
373946,calcite,rel/calcite-1.4.0-incubating,False,3.0,3.0,1.0,0.0,0.0,16.0,0.0,16.0,2.0,220.0,19.0,192.0,78.0,412.0,97.0,2719.16,23.38,63586.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373947,calcite,rel/calcite-1.4.0-incubating,True,5.0,1.0,13.0,0.0,1.0,188.0,0.5,30.0,22.0,1538.0,36.0,1176.0,241.0,2714.0,277.0,22020.7,87.83,1934166.38,2.67,2.07,2.13,5.93,0.8,0.6,1.93,0.2,0.27,0.0,0.07,0.47,0.0,0.87,0.27,0.47,0.07,0.0,0.0,11.6,0.93,0.0,53
373948,calcite,rel/calcite-1.4.0-incubating,True,1.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,4.0,1538.0,36.0,1176.0,241.0,2714.0,277.0,22020.7,87.83,1934166.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373949,calcite,rel/calcite-1.4.0-incubating,False,24.0,23.0,0.0,0.0,0.0,31.0,0.0,8.0,19.0,195.0,14.0,122.0,65.0,317.0,79.0,1998.3,13.14,26254.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373950,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,1.0,0.0,0.0,17.0,-1.0,1.0,4.0,97.0,15.0,81.0,34.0,178.0,49.0,999.42,17.87,17857.25,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53
373951,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,1.0,0.0,0.0,19.0,-1.0,0.0,4.0,125.0,18.0,100.0,45.0,225.0,63.0,1344.89,20.0,26897.76,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,53
373952,calcite,rel/calcite-1.4.0-incubating,False,4.0,1.0,5.0,0.0,0.0,74.0,0.82,8.0,10.0,522.0,29.0,406.0,121.0,928.0,150.0,6708.34,48.65,326380.33,2.88,2.13,4.13,8.25,0.88,1.5,1.63,0.25,0.25,0.0,0.0,0.0,0.38,1.75,0.13,0.5,0.25,0.0,0.0,8.88,5.5,0.0,53
373953,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,4.0,0.0,1.0,82.0,-1.0,0.0,18.0,523.0,32.0,439.0,136.0,962.0,168.0,7111.41,51.65,367283.38,7.2,2.8,6.8,13.6,1.4,2.8,3.4,0.0,0.4,0.2,0.0,0.4,1.8,4.4,0.0,1.0,0.0,0.0,0.0,15.0,2.8,0.0,53
373954,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,3.0,0.0,1.0,24.0,-1.0,0.0,13.0,189.0,15.0,178.0,73.0,367.0,88.0,2370.61,18.29,43352.96,10.5,1.5,7.5,8.0,0.5,3.5,2.5,0.0,0.5,0.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0,0.0,0.0,16.5,1.0,0.0,53
373955,calcite,rel/calcite-1.4.0-incubating,False,0.0,0.0,3.0,0.0,1.0,30.0,-1.0,0.0,11.0,202.0,21.0,188.0,75.0,390.0,96.0,2568.14,26.32,67593.32,8.5,2.5,6.5,11.0,1.0,3.0,2.5,0.5,0.5,0.0,0.0,0.5,0.0,4.5,0.5,1.0,0.0,0.0,0.0,15.0,1.0,0.0,53
373956,calcite,rel/calcite-1.4.0-incubating,True,29.0,6.0,58.0,0.0,0.0,1154.0,0.42,22.0,40.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,4.46,3.06,3.14,10.44,1.56,0.9,2.1,0.13,0.49,0.06,0.27,0.37,0.49,1.06,0.25,0.81,0.16,0.0,0.0,12.17,3.05,0.0,53
373957,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,1.0,0.0,2.0,8.0,-1.0,0.0,3.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,6.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,53
373958,calcite,rel/calcite-1.4.0-incubating,True,1.0,0.0,2.0,0.0,3.0,32.0,0.0,0.0,4.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,5.0,2.0,4.0,6.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,12.5,2.5,0.0,53
373959,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,2.0,0.0,2.0,23.0,-1.0,0.0,7.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,3.0,1.0,3.0,2.33,0.33,0.33,1.33,0.0,0.33,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,5.67,1.67,0.0,53
373960,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,1.0,0.0,2.0,19.0,-1.0,0.0,7.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,4.0,1.0,3.5,3.5,0.0,2.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,53
373961,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,4.0,0.0,1.0,23.0,-1.0,0.0,8.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,53
373962,calcite,rel/calcite-1.4.0-incubating,True,1.0,0.0,2.0,0.0,2.0,34.0,0.0,0.0,6.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,1.0,2.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,53
373963,calcite,rel/calcite-1.4.0-incubating,True,3.0,0.0,0.0,1.0,3.0,36.0,0.67,0.0,6.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,3.33,2.0,3.0,5.33,0.67,0.33,1.33,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.33,1.0,0.0,0.0,0.0,6.33,2.67,0.0,53
373964,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,0.0,0.0,4.0,8.0,-1.0,0.0,3.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373965,calcite,rel/calcite-1.4.0-incubating,True,1.0,0.0,5.0,2.0,2.0,23.0,0.83,0.0,7.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,53
373966,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,0.0,0.0,3.0,8.0,-1.0,0.0,0.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373967,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,0.0,0.0,3.0,8.0,-1.0,0.0,0.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373968,calcite,rel/calcite-1.4.0-incubating,True,1.0,0.0,5.0,2.0,2.0,46.0,0.83,0.0,12.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,1.0,1.0,0.0,2.5,0.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,1.75,0.0,53
373969,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,0.0,0.0,3.0,8.0,-1.0,0.0,0.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373970,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,0.0,0.0,3.0,8.0,-1.0,0.0,0.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
373971,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,5.0,0.0,2.0,22.0,-1.0,0.0,7.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,4.0,1.0,4.33,4.0,0.67,1.33,1.67,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.0,0.0,0.0,0.0,0.0,7.67,1.0,0.0,53
373972,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,1.0,0.0,3.0,13.0,-1.0,0.0,4.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,4.0,1.0,2.5,2.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.0,0.0,53
373973,calcite,rel/calcite-1.4.0-incubating,True,0.0,0.0,1.0,0.0,1.0,10.0,-1.0,1.0,4.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,7.0,5.0,3.0,5.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,53
373974,calcite,rel/calcite-1.4.0-incubating,True,2.0,0.0,1.0,0.0,2.0,51.0,0.0,0.0,6.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,3.0,0.5,2.0,1.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,53
373975,calcite,rel/calcite-1.4.0-incubating,True,1.0,0.0,1.0,0.0,1.0,17.0,0.0,2.0,4.0,6409.0,47.0,4672.0,623.0,11081.0,670.0,104028.62,176.23,18333082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
