,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
399576,activemq,activemq-5.1.0,False,1.0,1.0,1.0,1.0,2.0,81.0,0.33,1.0,1.0,231.0,23.0,160.0,59.0,391.0,82.0,2485.8,31.19,77523.34,0.4,1.8,2.0,4.6,0.8,0.6,1.4,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,21.2,208.8,0.0,7
399577,activemq,activemq-5.1.0,False,1.0,0.0,2.0,1.0,1.0,46.0,0.0,0.0,1.0,104.0,17.0,83.0,32.0,187.0,49.0,1049.95,22.05,23148.13,1.5,1.17,2.17,3.33,0.83,0.33,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.0,0.0,0.0,16.5,172.67,0.0,7
399578,activemq,activemq-5.1.0,False,1.0,0.0,3.0,0.0,1.0,28.0,0.0,0.0,0.0,37.0,12.0,34.0,20.0,71.0,32.0,355.0,10.2,3621.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,7
399579,activemq,activemq-5.1.0,False,0.0,0.0,1.0,0.0,3.0,40.0,-1.0,0.0,1.0,162.0,24.0,79.0,30.0,241.0,54.0,1386.93,31.6,43826.92,0.5,1.5,2.0,7.5,0.5,1.5,1.0,0.0,0.0,0.0,0.0,3.5,1.5,3.5,1.0,0.5,0.0,0.0,0.0,20.0,2.5,0.0,7
399580,activemq,activemq-5.1.0,False,0.0,0.0,1.0,0.0,3.0,43.0,-1.0,0.0,1.0,179.0,22.0,83.0,27.0,262.0,49.0,1471.05,33.81,49743.42,0.5,1.5,2.0,9.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,5.5,1.5,5.0,2.0,0.5,0.0,0.0,0.0,18.5,2.5,0.0,7
399581,activemq,activemq-5.1.0,False,0.0,0.0,1.0,2.0,2.0,40.0,-1.0,0.0,1.0,90.0,15.0,69.0,33.0,159.0,48.0,888.01,15.68,13925.6,0.33,0.67,0.0,1.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,344.0,0.0,7
399582,activemq,activemq-5.1.0,False,2.0,0.0,18.0,0.0,1.0,205.0,0.17,0.0,0.0,683.0,25.0,384.0,84.0,1067.0,109.0,7221.65,57.14,412665.87,0.53,2.44,5.22,8.38,0.0,1.29,1.0,0.62,0.0,0.0,0.0,0.56,0.09,1.35,0.51,0.87,0.0,0.0,0.0,13.31,1.0,0.0,7
399583,activemq,activemq-5.1.0,False,0.0,0.0,0.0,1.0,0.0,87.0,-1.0,1.0,0.0,100.0,10.0,86.0,42.0,186.0,52.0,1060.28,10.24,10855.27,0.06,1.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,7
399584,activemq,activemq-5.1.0,False,3.0,3.0,5.0,0.0,0.0,22.0,0.5,4.0,1.0,180.0,15.0,155.0,46.0,335.0,61.0,1986.8,25.27,50209.82,2.29,1.0,1.29,2.86,0.86,0.0,2.43,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,8.0,0.0,7
399585,activemq,activemq-5.1.0,False,0.0,0.0,15.0,0.0,0.0,64.0,-1.0,6.0,1.0,473.0,24.0,338.0,71.0,811.0,95.0,5328.15,57.13,304380.11,2.15,1.55,2.12,4.52,1.24,0.18,2.24,0.06,0.48,0.0,0.27,0.67,0.3,0.24,0.18,0.3,0.0,0.0,0.0,16.73,9.0,0.0,7
399586,activemq,activemq-5.1.0,False,0.0,0.0,1.0,0.0,0.0,29.0,-1.0,0.0,1.0,119.0,26.0,67.0,37.0,186.0,63.0,1111.77,23.54,26171.76,1.0,6.0,7.0,21.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,16.0,9.0,0.0,7
399587,activemq,activemq-5.1.0,False,1.0,0.0,19.0,0.0,0.0,179.0,0.0,4.0,1.0,534.0,20.0,322.0,52.0,856.0,72.0,5281.46,61.92,327043.99,1.05,1.96,0.96,5.89,0.04,0.0,0.96,0.0,0.96,0.0,0.0,0.96,0.0,0.02,0.0,0.96,0.0,0.0,0.0,17.51,1.0,0.0,7
399588,activemq,activemq-5.1.0,False,1.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,2.0,149.0,21.0,118.0,51.0,267.0,72.0,1647.37,24.29,40021.4,3.0,1.5,5.5,10.5,0.5,4.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,13.0,2.5,0.0,7
399589,activemq,activemq-5.1.0,True,7.0,1.0,12.0,0.0,0.0,243.0,0.15,2.0,1.0,1301.0,42.0,712.0,192.0,2013.0,234.0,15843.04,77.88,1233777.07,0.69,4.38,6.54,17.38,0.62,2.69,0.77,0.54,1.0,0.38,0.0,3.08,0.54,3.54,0.85,1.92,0.08,0.0,0.0,21.08,2.31,0.0,7
399590,activemq,activemq-5.1.0,False,0.0,0.0,1.0,0.0,0.0,29.0,-1.0,0.0,1.0,142.0,24.0,107.0,51.0,249.0,75.0,1550.98,25.18,39048.1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7
399591,activemq,activemq-5.1.0,False,1.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,164.0,25.0,134.0,62.0,298.0,87.0,1920.0,27.02,51870.89,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7
399592,activemq,activemq-5.1.0,False,1.0,0.0,2.0,0.0,0.0,21.0,0.0,1.0,0.0,39.0,13.0,29.0,20.0,68.0,33.0,343.02,9.43,3232.95,0.0,1.0,0.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,7
399593,activemq,activemq-5.1.0,False,8.0,0.0,5.0,2.0,0.0,116.0,0.0,0.0,0.0,437.0,33.0,287.0,97.0,724.0,130.0,5084.19,48.82,248208.27,0.67,2.22,3.0,8.11,0.67,0.33,0.67,0.11,0.33,0.11,0.11,1.0,0.67,1.33,0.33,0.67,0.0,0.0,0.0,13.89,115.44,0.56,7
399594,activemq,activemq-5.1.0,False,2.0,0.0,5.0,0.0,0.0,38.0,0.0,4.0,1.0,124.0,22.0,61.0,30.0,185.0,52.0,1054.58,22.37,23587.47,0.25,2.5,0.75,7.0,1.5,0.25,0.5,0.0,1.25,0.0,0.0,0.25,0.25,0.75,0.0,0.75,0.0,0.0,0.0,6.25,1.0,0.0,7
399595,activemq,activemq-5.1.0,False,1.0,0.0,2.0,0.0,0.0,32.0,0.0,1.0,1.0,88.0,21.0,71.0,33.0,159.0,54.0,915.03,22.59,20671.29,1.0,3.0,1.0,12.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,20.0,1.0,0.0,7
399596,activemq,activemq-5.1.0,False,2.0,0.0,2.0,0.0,0.0,34.0,0.0,1.0,0.0,135.0,22.0,104.0,37.0,239.0,59.0,1405.95,30.92,43470.51,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7
399597,activemq,activemq-5.1.0,False,34.0,0.0,5.0,0.0,0.0,300.0,0.0,0.0,0.0,1456.0,45.0,922.0,208.0,2378.0,253.0,18983.56,99.74,1893336.18,0.5,5.0,5.42,21.75,1.58,3.25,1.5,0.42,1.58,0.5,0.17,1.33,0.58,5.83,0.08,1.25,0.0,0.0,0.0,19.42,2.58,0.25,7
399598,activemq,activemq-5.1.0,False,13.0,0.0,5.0,0.0,0.0,121.0,0.0,0.0,0.0,690.0,37.0,422.0,121.0,1112.0,158.0,8121.8,64.52,524024.18,0.83,3.67,5.5,17.17,0.67,1.67,0.67,0.33,0.5,0.5,0.5,4.0,1.17,3.83,1.33,1.17,0.0,0.0,0.0,14.83,1.17,0.83,7
399599,activemq,activemq-5.1.0,False,5.0,0.0,1.0,0.0,1.0,87.0,0.0,0.0,0.0,407.0,34.0,273.0,92.0,680.0,126.0,4744.55,50.45,239341.94,0.33,4.0,7.33,20.33,1.0,4.67,2.0,1.0,0.67,0.67,0.67,3.33,0.33,6.0,1.67,2.0,0.0,0.0,0.0,42.33,3.0,0.0,7
399600,activemq,activemq-5.1.0,False,2.0,0.0,5.0,0.0,0.0,38.0,0.0,2.0,1.0,124.0,22.0,61.0,30.0,185.0,52.0,1054.58,22.37,23587.47,0.25,2.5,0.75,7.0,1.5,0.25,0.5,0.0,1.25,0.0,0.0,0.25,0.25,0.75,0.0,0.75,0.0,0.0,0.0,6.25,1.0,0.0,7
399601,activemq,activemq-5.1.0,False,4.0,0.0,1.0,0.0,1.0,18.0,0.0,1.0,0.0,62.0,15.0,60.0,30.0,122.0,45.0,670.01,15.0,10050.09,0.0,1.0,0.0,4.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8.5,2.5,0.0,7
399602,activemq,activemq-5.1.0,False,4.0,0.0,4.0,0.0,0.0,93.0,0.25,0.0,2.0,449.0,31.0,260.0,99.0,709.0,130.0,4978.86,40.71,202674.76,1.43,2.71,3.71,11.57,0.0,1.14,0.43,0.29,0.0,0.43,0.29,1.29,0.43,2.0,0.29,1.0,0.0,0.0,0.0,17.86,2.14,0.0,7
399603,activemq,activemq-5.1.0,False,0.0,0.0,3.0,0.0,0.0,31.0,-1.0,0.0,1.0,149.0,15.0,82.0,34.0,231.0,49.0,1297.0,18.09,23460.4,1.0,1.33,2.67,8.67,0.0,2.0,0.0,0.0,0.0,0.33,0.0,3.0,0.0,2.0,0.0,0.33,0.0,0.0,0.0,11.33,1.0,0.0,7
399604,activemq,activemq-5.1.0,False,2.0,0.0,6.0,0.0,0.0,75.0,0.67,0.0,1.0,536.0,27.0,374.0,117.0,910.0,144.0,6524.63,43.15,281562.95,0.83,1.67,4.5,13.5,0.0,1.67,0.17,0.33,0.0,0.0,0.33,3.5,0.33,1.67,0.0,0.5,0.17,0.0,0.0,11.5,1.0,0.0,7
399605,activemq,activemq-5.1.0,False,0.0,0.0,6.0,0.0,0.0,89.0,-1.0,0.0,0.0,504.0,28.0,306.0,90.0,810.0,118.0,5574.94,47.6,265367.19,0.5,2.25,4.25,21.5,0.0,1.25,0.25,0.25,0.0,0.5,0.5,2.75,1.25,1.25,0.0,1.0,0.75,0.0,0.0,19.25,1.0,0.0,7
399606,activemq,activemq-5.1.0,False,0.0,0.0,3.0,0.0,0.0,31.0,-1.0,0.0,1.0,149.0,15.0,82.0,34.0,231.0,49.0,1297.0,18.09,23460.4,1.0,1.33,2.67,8.67,0.0,2.0,0.0,0.0,0.0,0.33,0.0,3.0,0.0,2.0,0.0,0.33,0.0,0.0,0.0,11.33,1.0,0.0,7
399607,activemq,activemq-5.1.0,False,1.0,0.0,13.0,0.0,1.0,46.0,1.0,1.0,0.0,161.0,14.0,106.0,44.0,267.0,58.0,1564.08,16.86,26376.09,0.08,1.0,0.92,3.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,7
399608,activemq,activemq-5.1.0,False,4.0,0.0,2.0,0.0,0.0,118.0,0.0,0.0,1.0,607.0,29.0,474.0,146.0,1081.0,175.0,8054.76,47.08,379180.55,2.57,3.0,5.71,12.71,0.29,2.43,1.14,0.14,0.43,0.29,0.0,1.86,0.0,3.14,1.0,1.43,0.0,0.0,0.0,30.71,2.0,1.0,7
399609,activemq,activemq-5.1.0,False,7.0,0.0,6.0,1.0,0.0,84.0,0.54,1.0,0.0,186.0,24.0,107.0,48.0,293.0,72.0,1807.79,26.75,48358.33,0.25,1.08,0.0,3.25,0.5,0.0,0.5,0.0,0.08,0.0,0.0,0.08,0.0,0.5,0.0,0.08,0.0,0.0,0.0,12.17,2.5,0.0,7
399610,activemq,activemq-5.1.0,False,1.0,0.0,4.0,1.0,2.0,208.0,0.58,1.0,0.0,1233.0,39.0,597.0,161.0,1830.0,200.0,13988.26,72.31,1011455.23,1.08,3.25,4.58,17.0,0.5,2.33,1.0,0.58,0.17,0.0,0.08,9.83,0.42,2.58,2.17,0.83,0.08,0.0,0.0,23.5,2.0,0.0,7
399611,activemq,activemq-5.1.0,False,1.0,0.0,6.0,0.0,2.0,168.0,0.25,1.0,0.0,1017.0,38.0,447.0,100.0,1464.0,138.0,10406.88,84.93,883856.3,1.38,2.5,5.38,20.25,0.88,3.13,0.38,0.75,0.5,0.0,0.0,13.5,0.13,4.0,2.38,0.88,0.0,0.0,0.0,29.25,1.5,0.0,7
399612,activemq,activemq-5.1.0,False,3.0,0.0,8.0,0.0,0.0,70.0,0.0,1.0,3.0,184.0,23.0,128.0,54.0,312.0,77.0,1955.24,27.26,53298.32,1.13,1.5,1.88,7.75,0.38,1.13,0.5,0.0,0.0,0.13,0.0,0.63,0.75,1.88,0.5,0.38,0.0,0.0,0.0,7.13,2.0,0.0,7
399613,activemq,activemq-5.1.0,False,1.0,0.0,5.0,0.0,3.0,551.0,0.5,1.0,0.0,4127.0,35.0,1623.0,190.0,5750.0,225.0,44929.24,149.49,6716330.48,2.86,7.43,7.71,39.29,0.29,2.93,1.5,0.29,0.79,0.0,0.0,31.36,0.36,3.5,7.29,1.29,0.07,0.0,0.0,34.43,2.79,0.0,7
399614,activemq,activemq-5.1.0,False,0.0,0.0,1.0,0.0,3.0,364.0,-1.0,1.0,0.0,2892.0,40.0,1183.0,162.0,4075.0,202.0,31207.21,146.05,4557794.02,2.0,14.0,7.8,71.8,0.4,8.8,0.8,2.0,2.2,0.0,1.0,55.0,0.2,10.2,13.8,1.4,0.0,0.0,0.0,36.8,3.4,0.0,7
399615,activemq,activemq-5.1.0,False,1.0,0.0,8.0,1.0,2.0,286.0,0.18,1.0,0.0,1550.0,46.0,555.0,131.0,2105.0,177.0,15719.31,97.44,1531732.73,1.0,5.64,4.0,24.09,4.09,2.27,0.73,0.36,0.09,0.0,0.09,16.27,0.36,2.73,2.18,0.91,0.0,0.0,0.0,22.18,1.82,0.0,7
399616,activemq,activemq-5.1.0,False,3.0,0.0,8.0,0.0,0.0,84.0,0.0,1.0,5.0,184.0,23.0,128.0,54.0,312.0,77.0,1955.24,27.26,53298.32,1.38,1.5,1.88,9.5,0.38,1.38,0.5,0.0,0.0,0.13,0.0,0.88,0.75,2.13,0.75,0.38,0.0,0.0,0.0,7.0,2.0,0.0,7
399617,activemq,activemq-5.1.0,False,0.0,0.0,0.0,0.0,3.0,114.0,-1.0,1.0,0.0,861.0,37.0,384.0,97.0,1245.0,134.0,8797.28,73.24,644287.47,2.5,6.5,10.0,54.5,0.5,7.0,0.5,1.5,0.0,0.0,0.0,47.0,2.0,8.0,8.0,2.0,0.0,0.0,0.0,46.0,4.0,0.0,7
399618,activemq,activemq-5.1.0,False,0.0,0.0,2.0,0.0,4.0,342.0,-1.0,1.0,0.0,2602.0,38.0,1031.0,160.0,3633.0,198.0,27717.45,122.43,3393482.37,3.25,7.75,9.25,42.75,0.38,4.0,1.5,0.5,0.75,0.0,0.0,33.88,0.63,4.63,8.13,1.38,0.13,0.0,0.0,34.13,3.25,0.0,7
399619,activemq,activemq-5.1.0,False,1.0,0.0,4.0,1.0,3.0,151.0,0.29,1.0,0.0,932.0,32.0,396.0,76.0,1328.0,108.0,8970.49,83.37,747855.64,0.43,1.14,1.0,20.71,0.43,0.0,0.57,0.0,0.14,0.0,0.0,18.71,0.0,0.43,1.14,0.14,0.0,0.0,0.0,26.0,2.29,0.0,7
399620,activemq,activemq-5.1.0,False,2.0,0.0,6.0,0.0,0.0,60.0,0.0,1.0,3.0,161.0,23.0,117.0,54.0,278.0,77.0,1742.17,24.92,43408.99,1.5,1.5,2.5,8.83,0.33,1.5,0.5,0.0,0.0,0.17,0.0,0.83,0.67,2.17,0.67,0.5,0.0,0.0,0.0,8.0,2.33,0.0,7
399621,activemq,activemq-5.1.0,False,5.0,0.0,12.0,2.0,2.0,702.0,0.2,1.0,0.0,4734.0,41.0,1884.0,244.0,6618.0,285.0,53968.59,158.29,8542519.42,2.03,4.5,5.3,23.13,0.4,2.2,1.03,0.27,0.53,0.03,0.0,16.0,0.23,2.63,3.5,1.0,0.03,0.0,0.0,22.23,2.73,0.0,7
399622,activemq,activemq-5.1.0,False,1.0,0.0,3.0,0.0,2.0,176.0,0.57,1.0,1.0,1232.0,38.0,499.0,123.0,1731.0,161.0,12689.82,77.08,978147.61,2.0,4.71,5.57,24.29,0.71,2.43,0.71,0.43,0.71,0.0,0.0,20.57,0.29,3.29,3.86,1.29,0.0,0.0,0.0,29.29,2.43,0.0,7
399623,activemq,activemq-5.1.0,False,9.0,0.0,22.0,4.0,1.0,158.0,0.0,0.0,0.0,666.0,33.0,374.0,140.0,1040.0,173.0,7732.01,44.08,340816.1,0.59,1.38,1.07,4.52,0.62,0.38,0.48,0.07,0.17,0.03,0.0,0.76,0.07,0.9,0.07,0.28,0.0,0.0,0.0,6.41,37.03,0.0,7
