,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
735829,archiva,archiva-1.2.2,False,0.0,0.0,22.0,0.0,0.0,476.0,-1.0,1.0,6.0,3891.0,33.0,2325.0,309.0,6216.0,342.0,52325.37,124.15,6496220.24,3.84,1.08,16.4,18.64,0.08,3.8,0.08,0.0,0.0,0.12,0.0,9.36,1.68,4.72,0.08,0.12,0.04,0.0,0.0,25.84,1.52,0.0,21
735830,archiva,archiva-1.2.2,False,1.0,0.0,6.0,0.0,0.0,86.0,0.0,0.0,0.0,552.0,21.0,333.0,83.0,885.0,104.0,5929.89,42.13,249805.51,1.33,1.0,6.89,8.89,0.33,1.67,1.11,0.0,0.0,0.0,0.0,3.56,0.56,1.67,0.0,0.0,0.0,0.0,0.0,10.78,1.33,0.0,21
735831,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,1.0,433.0,15.0,341.0,50.0,774.0,65.0,4661.31,51.15,238426.14,1.0,1.0,2.67,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,12.33,2.0,0.0,21
735832,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,130.0,15.0,64.0,31.0,194.0,46.0,1071.57,15.48,16592.07,0.0,1.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,0.0,21
735833,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,53.0,0.5,0.0,1.0,336.0,27.0,221.0,91.0,557.0,118.0,3833.63,32.79,125688.37,1.63,1.13,3.75,6.75,0.13,0.75,1.5,0.0,0.0,0.13,0.0,4.63,0.25,0.88,0.5,0.13,0.0,0.0,0.0,13.0,2.25,0.0,21
735834,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,67.0,15.0,55.0,28.0,122.0,43.0,662.0,14.73,9752.74,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,21
735835,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,16.0,0.0,1.0,0.0,72.0,17.0,58.0,28.0,130.0,45.0,713.94,17.61,12570.46,1.0,1.5,1.0,4.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,4.5,1.0,0.0,21
735836,archiva,archiva-1.2.2,False,0.0,0.0,1.0,0.0,0.0,20.0,-1.0,0.0,0.0,79.0,19.0,53.0,25.0,132.0,44.0,720.64,20.14,14513.79,1.0,7.0,2.0,14.0,4.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,21
735837,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,18.0,0.0,1.0,0.0,67.0,15.0,55.0,28.0,122.0,43.0,662.0,14.73,9752.74,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,21
735838,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,0.0,28.0,1.0,4.0,1.0,125.0,22.0,66.0,23.0,191.0,45.0,1048.94,31.57,33110.14,1.0,6.0,0.5,10.5,3.5,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.5,0.0,0.5,0.5,0.0,0.0,0.0,10.5,5.0,0.0,21
735839,archiva,archiva-1.2.2,False,2.0,0.0,2.0,0.0,0.0,20.0,0.0,1.0,0.0,83.0,16.0,66.0,29.0,149.0,45.0,818.29,18.21,14898.45,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,21
735840,archiva,archiva-1.2.2,False,0.0,0.0,1.0,0.0,0.0,18.0,-1.0,0.0,0.0,67.0,17.0,43.0,22.0,110.0,39.0,581.39,16.61,9659.07,1.0,5.0,2.0,12.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,21
735841,archiva,archiva-1.2.2,False,0.0,0.0,3.0,0.0,0.0,67.0,-1.0,0.0,1.0,464.0,30.0,253.0,78.0,717.0,108.0,4843.25,48.65,235642.95,2.2,2.0,5.6,12.2,0.2,1.6,0.8,0.4,0.0,0.0,0.0,6.6,3.0,2.0,0.4,0.6,0.0,0.0,0.0,13.4,1.4,0.0,21
735842,archiva,archiva-1.2.2,False,0.0,0.0,1.0,0.0,0.0,19.0,-1.0,0.0,0.0,139.0,18.0,92.0,33.0,231.0,51.0,1310.33,25.09,32877.38,2.0,1.0,2.0,7.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5,0.0,21
735843,archiva,archiva-1.2.2,False,1.0,0.0,3.0,0.0,1.0,49.0,0.43,0.0,2.0,202.0,22.0,120.0,45.0,322.0,67.0,1953.28,29.33,57296.23,0.71,1.86,2.0,6.0,0.29,0.86,1.0,0.43,0.0,0.43,0.0,0.0,0.0,0.86,0.0,0.86,0.0,0.0,0.0,6.14,2.71,0.0,21
735844,archiva,archiva-1.2.2,False,0.0,0.0,5.0,2.0,0.0,31.0,-1.0,2.0,1.0,30.0,8.0,21.0,18.0,51.0,26.0,239.72,4.67,1118.7,0.4,0.8,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.8,0.0,21
735845,archiva,archiva-1.2.2,False,0.0,0.0,2.0,0.0,0.0,12.0,-1.0,0.0,0.0,33.0,9.0,29.0,16.0,62.0,25.0,287.92,8.16,2348.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
735846,archiva,archiva-1.2.2,False,0.0,0.0,3.0,0.0,0.0,26.0,-1.0,2.0,1.0,28.0,9.0,27.0,16.0,55.0,25.0,255.41,7.59,1939.54,0.67,0.67,0.0,0.67,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.67,0.0,21
735847,archiva,archiva-1.2.2,False,0.0,0.0,0.0,0.0,2.0,6.0,-1.0,3.0,0.0,8.0,5.0,10.0,10.0,18.0,15.0,70.32,2.5,175.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
735848,archiva,archiva-1.2.2,False,0.0,0.0,0.0,0.0,2.0,6.0,-1.0,8.0,0.0,8.0,5.0,10.0,10.0,18.0,15.0,70.32,2.5,175.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
735849,archiva,archiva-1.2.2,False,0.0,0.0,5.0,2.0,1.0,38.0,-1.0,6.0,0.0,77.0,14.0,66.0,39.0,143.0,53.0,819.09,11.85,9703.1,0.17,0.83,0.0,0.83,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.67,0.0,21
735850,archiva,archiva-1.2.2,False,0.0,0.0,1.0,0.0,0.0,14.0,-1.0,0.0,1.0,45.0,12.0,40.0,22.0,85.0,34.0,432.43,10.91,4717.47,1.0,2.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,21
735851,archiva,archiva-1.2.2,False,2.0,0.0,2.0,2.0,0.0,26.0,0.0,0.0,5.0,105.0,14.0,97.0,49.0,202.0,63.0,1207.41,13.86,16731.26,2.0,1.0,5.67,7.33,0.0,2.67,0.0,0.0,0.0,0.0,0.0,1.67,0.33,3.0,0.33,0.0,0.0,0.0,0.0,18.67,2.0,0.0,21
735852,archiva,archiva-1.2.2,False,1.0,0.0,2.0,0.0,1.0,37.0,0.0,0.0,1.0,307.0,21.0,194.0,69.0,501.0,90.0,3252.42,29.52,96017.05,2.0,1.0,8.33,11.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,3.67,0.0,3.0,1.33,0.0,0.0,0.0,0.0,16.67,2.0,0.0,21
735853,archiva,archiva-1.2.2,False,0.0,0.0,0.0,0.0,1.0,6.0,-1.0,0.0,0.0,41.0,14.0,29.0,21.0,70.0,35.0,359.05,9.67,3470.81,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,21
735854,archiva,archiva-1.2.2,False,10.0,0.0,12.0,0.0,0.0,90.0,0.5,0.0,4.0,493.0,31.0,338.0,110.0,831.0,141.0,5932.97,47.63,282571.05,1.23,1.46,1.54,5.46,0.31,0.15,1.15,0.0,0.0,0.15,0.0,0.62,0.23,0.69,0.46,0.31,0.0,0.0,0.0,6.62,1.15,0.0,21
735855,archiva,archiva-1.2.2,False,6.0,0.0,11.0,0.0,0.0,67.0,0.67,0.0,3.0,286.0,22.0,216.0,82.0,502.0,104.0,3363.62,28.98,97462.96,0.75,1.17,1.0,3.5,0.42,0.08,0.75,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.08,0.17,0.0,0.0,0.0,4.75,1.08,0.0,21
735856,archiva,archiva-1.2.2,False,6.0,0.0,9.0,0.0,0.0,69.0,0.67,0.0,0.0,271.0,27.0,188.0,75.0,459.0,102.0,3062.64,33.84,103639.85,0.25,1.5,2.25,5.88,0.5,0.75,0.38,0.13,0.0,0.13,0.0,1.63,0.13,0.88,0.5,0.5,0.0,0.0,0.0,6.13,1.0,0.0,21
735857,archiva,archiva-1.2.2,False,14.0,0.0,12.0,0.0,0.0,154.0,0.53,0.0,6.0,827.0,33.0,589.0,163.0,1416.0,196.0,10782.43,59.62,642877.53,1.53,2.13,3.0,7.67,0.47,0.47,0.93,0.0,0.0,0.27,0.13,1.33,0.0,0.73,0.87,0.53,0.0,0.0,0.0,10.33,1.2,0.33,21
735858,archiva,archiva-1.2.2,False,10.0,0.0,9.0,0.0,0.0,72.0,0.78,0.0,0.0,320.0,30.0,241.0,91.0,561.0,121.0,3881.48,39.73,154192.95,0.33,1.56,1.11,4.78,0.56,0.33,0.33,0.11,0.0,0.11,0.0,0.67,0.0,0.44,0.56,0.33,0.0,0.0,0.0,6.0,1.0,0.0,21
735859,archiva,archiva-1.2.2,False,16.0,9.0,2.0,4.0,0.0,70.0,0.44,0.0,3.0,498.0,25.0,375.0,136.0,873.0,161.0,6399.89,34.47,220584.46,0.67,1.11,3.33,5.56,0.56,0.22,0.89,0.0,0.11,0.0,0.0,1.22,0.0,0.89,0.78,0.11,0.0,0.0,0.0,12.0,3.33,0.0,21
735860,archiva,archiva-1.2.2,False,4.0,3.0,3.0,0.0,1.0,109.0,0.0,2.0,5.0,1327.0,21.0,978.0,119.0,2305.0,140.0,16433.0,86.29,1418071.01,5.0,1.0,13.5,25.25,0.0,4.5,0.0,0.0,0.0,0.0,0.0,20.25,0.0,5.5,13.5,0.0,0.0,0.0,0.0,40.5,1.75,0.0,21
735861,archiva,archiva-1.2.2,False,7.0,0.0,3.0,0.0,1.0,135.0,0.33,0.0,0.0,1620.0,29.0,1132.0,125.0,2752.0,154.0,19998.2,131.31,2626003.19,2.5,2.33,8.83,20.67,0.0,2.33,0.5,0.5,0.83,0.0,0.0,15.17,1.83,4.83,9.67,0.5,0.0,0.0,0.0,29.67,1.83,0.0,21
735862,archiva,archiva-1.2.2,False,0.0,0.0,6.0,0.0,1.0,152.0,-1.0,0.0,6.0,629.0,22.0,471.0,104.0,1100.0,126.0,7675.01,49.82,382348.23,3.44,1.11,7.44,16.0,0.0,3.89,0.44,0.11,0.0,0.0,0.0,10.33,0.44,3.89,7.22,0.11,0.0,0.0,0.0,33.33,1.33,0.0,21
735863,archiva,archiva-1.2.2,False,0.0,0.0,3.0,0.0,1.0,112.0,-1.0,0.0,0.0,1439.0,17.0,1034.0,77.0,2473.0,94.0,16209.5,114.14,1850198.44,2.75,1.0,8.0,24.75,0.0,1.5,0.0,0.0,0.0,0.0,0.0,25.25,0.0,1.75,17.25,0.0,0.0,0.0,0.0,33.5,1.75,0.0,21
735864,archiva,archiva-1.2.2,False,5.0,0.0,1.0,3.0,1.0,73.0,0.33,0.0,3.0,385.0,32.0,253.0,89.0,638.0,121.0,4414.23,45.48,200773.28,2.2,2.8,6.0,8.8,0.4,1.6,1.6,0.6,0.2,0.0,0.0,0.4,0.0,2.2,0.2,1.2,0.0,0.0,0.0,16.4,2.6,0.2,21
735865,archiva,archiva-1.2.2,False,1.0,0.0,3.0,0.0,0.0,14.0,0.67,0.0,0.0,46.0,13.0,36.0,22.0,82.0,35.0,420.6,10.64,4473.67,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,21
