,Project,Version,Bugged,NumberOfFields,NumberOfPublicFields,NumberOfPublicMethods_Designite,NumberOfChildren,DepthOfInheritance,LOCClass,LCOM,FANIN,FANOUT,TotalNumberOfOperators,NumberOfDistinctOperators,TotalNumberOfOperands,NumberOfDistinctOperands,Length,Vocabulary,Volume,Difficulty,Effort,CBO,WMC_CK,RFC,LOCMethod_CK,Returns,NumberOfVariables,NumberOfParameters_CK,NumberOfLoops,NumberOfComparisons,NumberOfTryCatch,NumberOfParenthesizedExps,NumberOfStringLiterals,NumberOfNumbers,NumberOfAssignments,NumberOfMathOperations,MaxNumberOfNestedBlocks,NumberOfAnonymousClasses,NumberOfInnerClasses,NumberOfLambdas,NumberOfUniqueWords,NumberOfModifiers,NumberOfLogStatements,index
300640,bookkeeper,release-4.2.2,False,7.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,2.0,1653.0,44.0,1085.0,266.0,2738.0,310.0,22660.03,89.74,2033439.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300641,bookkeeper,release-4.2.2,False,1.0,0.0,6.0,0.0,0.0,91.0,0.67,0.0,5.0,633.0,32.0,392.0,135.0,1025.0,167.0,7568.3,46.46,351617.47,3.0,3.0,6.75,23.25,0.0,3.75,0.0,1.25,0.0,0.75,0.0,3.75,5.0,4.25,0.25,1.0,0.5,0.0,0.0,13.0,1.0,0.25,47
300642,bookkeeper,release-4.2.2,False,1.0,0.0,4.0,0.0,1.0,18.0,0.75,1.0,1.0,57.0,16.0,38.0,24.0,95.0,40.0,505.58,12.67,6404.05,0.33,1.0,0.33,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.0,0.0,47
300643,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,1.0,0.0,9.0,-1.0,0.0,0.0,15.0,8.0,12.0,12.0,27.0,20.0,116.69,4.0,466.77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,47
300644,bookkeeper,release-4.2.2,False,6.0,6.0,0.0,0.0,0.0,11.0,-1.0,6.0,0.0,38.0,9.0,24.0,19.0,62.0,28.0,298.06,5.68,1694.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300645,bookkeeper,release-4.2.2,False,10.0,0.0,16.0,0.0,0.0,130.0,0.08,4.0,3.0,526.0,42.0,259.0,106.0,785.0,148.0,5659.42,51.31,290392.36,0.43,1.48,1.26,4.78,0.61,0.13,0.35,0.09,0.22,0.0,0.09,0.39,0.61,0.48,0.43,0.35,0.0,0.0,0.0,7.0,9.09,0.0,47
300646,bookkeeper,release-4.2.2,False,0.0,0.0,16.0,0.0,0.0,54.0,-1.0,0.0,0.0,198.0,16.0,170.0,49.0,368.0,65.0,2216.23,27.76,61511.73,0.0,1.0,0.0,2.94,0.94,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,6.65,1.1,0.0,47
300647,bookkeeper,release-4.2.2,False,7.0,0.0,16.0,5.0,0.0,109.0,0.0,9.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,1.0,0.0,3.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,47
300648,bookkeeper,release-4.2.2,False,6.0,0.0,0.0,0.0,0.0,8.0,-1.0,6.0,0.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300649,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300650,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300651,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,0.0,1.0,5.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300652,bookkeeper,release-4.2.2,False,0.0,0.0,3.0,0.0,1.0,11.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300653,bookkeeper,release-4.2.2,False,0.0,0.0,3.0,0.0,1.0,11.0,-1.0,0.0,1.0,362.0,30.0,199.0,74.0,561.0,104.0,3758.95,40.34,151627.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300654,bookkeeper,release-4.2.2,False,8.0,0.0,3.0,0.0,0.0,170.0,0.15,4.0,6.0,947.0,40.0,631.0,164.0,1578.0,204.0,12107.09,76.95,931655.12,2.36,2.91,4.73,12.18,0.73,2.09,1.0,0.09,0.91,0.36,0.27,1.55,0.64,3.73,0.55,0.91,0.0,0.0,0.0,19.64,4.45,0.09,47
300655,bookkeeper,release-4.2.2,False,0.0,0.0,0.0,1.0,0.0,22.0,-1.0,3.0,3.0,102.0,20.0,96.0,43.0,198.0,63.0,1183.5,22.33,26422.36,1.13,1.13,0.25,2.13,0.25,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,6.63,770.0,0.0,47
300656,bookkeeper,release-4.2.2,False,0.0,0.0,0.0,1.0,0.0,60.0,-1.0,5.0,0.0,72.0,11.0,70.0,36.0,142.0,47.0,788.75,10.69,8435.26,0.25,0.92,0.0,0.92,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,0.0,0.0,47
300657,bookkeeper,release-4.2.2,True,39.0,0.0,56.0,1.0,0.0,898.0,0.18,37.0,25.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,1.88,2.84,3.97,14.11,0.77,0.88,0.97,0.16,0.3,0.52,0.02,1.39,0.36,1.34,0.42,1.06,0.09,0.0,0.0,18.78,3.5,0.84,47
300658,bookkeeper,release-4.2.2,True,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300659,bookkeeper,release-4.2.2,True,3.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300660,bookkeeper,release-4.2.2,True,0.0,0.0,1.0,0.0,0.0,7.0,-1.0,0.0,0.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300661,bookkeeper,release-4.2.2,True,3.0,0.0,5.0,0.0,0.0,27.0,0.5,2.0,0.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,0.8,1.0,0.8,3.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.0,0.0,47
300662,bookkeeper,release-4.2.2,True,1.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,1.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,1.0,3.0,3.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,47
300663,bookkeeper,release-4.2.2,True,5.0,0.0,4.0,0.0,0.0,95.0,0.0,0.0,2.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,0.5,1.0,1.5,4.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.5,0.0,0.0,0.0,5.25,0.5,0.25,47
300664,bookkeeper,release-4.2.2,True,1.0,0.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,3755.0,51.0,2309.0,563.0,6064.0,614.0,56165.34,104.58,5873867.36,0.0,1.67,0.67,4.67,0.0,0.0,1.67,0.33,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,4.67,33.0,0.0,47
300665,bookkeeper,release-4.2.2,True,14.0,0.0,10.0,2.0,0.0,421.0,0.3,7.0,7.0,1741.0,50.0,1036.0,267.0,2777.0,317.0,23072.26,97.0,2238095.39,1.11,2.81,3.78,12.59,0.81,1.7,0.96,0.33,0.59,0.41,0.07,2.07,0.89,2.15,0.89,1.0,0.07,0.0,0.0,16.93,4.78,0.41,47
300666,bookkeeper,release-4.2.2,True,0.0,0.0,2.0,1.0,0.0,19.0,-1.0,2.0,0.0,1741.0,50.0,1036.0,267.0,2777.0,317.0,23072.26,97.0,2238095.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300667,bookkeeper,release-4.2.2,True,0.0,0.0,1.0,0.0,0.0,9.0,-1.0,1.0,0.0,1741.0,50.0,1036.0,267.0,2777.0,317.0,23072.26,97.0,2238095.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,47
300668,bookkeeper,release-4.2.2,False,18.0,0.0,15.0,0.0,0.0,422.0,0.11,3.0,11.0,1528.0,47.0,913.0,266.0,2441.0,313.0,20235.94,80.66,1632226.03,1.86,3.14,5.43,15.19,0.38,2.29,0.76,0.48,0.57,0.33,0.0,1.29,1.33,3.62,0.76,1.43,0.05,0.0,0.0,26.33,13.71,0.71,47
300669,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,1.0,0.0,6.0,-1.0,1.0,0.0,1528.0,47.0,913.0,266.0,2441.0,313.0,20235.94,80.66,1632226.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300670,bookkeeper,release-4.2.2,False,3.0,0.0,1.0,0.0,0.0,92.0,0.0,1.0,1.0,1528.0,47.0,913.0,266.0,2441.0,313.0,20235.94,80.66,1632226.03,0.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,47
300671,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,0.0,1.0,13.0,-1.0,0.0,0.0,1528.0,47.0,913.0,266.0,2441.0,313.0,20235.94,80.66,1632226.03,1.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,47
300672,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,0.0,0.0,13.0,-1.0,2.0,0.0,1528.0,47.0,913.0,266.0,2441.0,313.0,20235.94,80.66,1632226.03,1.0,1.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,47
300673,bookkeeper,release-4.2.2,False,5.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1528.0,47.0,913.0,266.0,2441.0,313.0,20235.94,80.66,1632226.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300674,bookkeeper,release-4.2.2,False,16.0,0.0,32.0,0.0,1.0,727.0,0.2,7.0,7.0,2996.0,50.0,1664.0,325.0,4660.0,375.0,39846.48,128.0,5100349.44,1.55,3.79,5.13,16.57,0.98,1.81,1.06,0.64,1.13,0.3,0.21,0.68,1.04,2.4,0.94,1.62,0.09,0.0,0.0,16.91,2.72,0.36,47
300675,bookkeeper,release-4.2.2,False,7.0,0.0,6.0,0.0,0.0,130.0,0.0,5.0,1.0,525.0,31.0,278.0,56.0,803.0,87.0,5173.68,76.95,398096.48,0.0,4.5,4.33,17.33,1.0,1.5,0.67,0.5,1.17,0.0,0.5,0.33,1.83,3.83,2.33,1.33,0.0,0.0,0.0,11.67,11.5,0.0,47
300676,bookkeeper,release-4.2.2,False,2.0,0.0,7.0,0.0,0.0,309.0,0.31,3.0,6.0,1595.0,44.0,950.0,251.0,2545.0,295.0,20880.63,83.27,1738666.3,2.67,5.08,7.58,24.92,1.08,2.83,1.25,0.67,0.25,1.08,0.08,4.83,0.67,2.83,0.67,2.25,0.17,0.0,0.0,23.67,7.5,2.17,47
300677,bookkeeper,release-4.2.2,False,0.0,0.0,0.0,1.0,0.0,16.0,-1.0,3.0,0.0,72.0,11.0,70.0,35.0,142.0,46.0,784.35,11.0,8627.8,0.27,1.0,0.0,1.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,47
300678,bookkeeper,release-4.2.2,False,4.0,0.0,1.0,1.0,1.0,39.0,0.0,0.0,2.0,167.0,25.0,122.0,51.0,289.0,76.0,1805.65,29.9,53992.51,1.0,1.17,1.0,4.17,0.83,0.17,0.83,0.0,0.17,0.0,0.0,0.33,0.0,0.67,0.17,0.17,0.0,0.0,0.0,8.0,0.17,0.0,47
300679,bookkeeper,release-4.2.2,False,0.0,0.0,1.0,0.0,1.0,19.0,-1.0,0.0,1.0,78.0,19.0,71.0,38.0,149.0,57.0,869.1,17.75,15426.54,0.0,1.0,0.0,2.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,10.0,0.0,47
300680,bookkeeper,release-4.2.2,True,29.0,0.0,20.0,0.0,0.0,694.0,0.48,2.0,20.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,2.37,2.3,3.96,12.87,1.09,1.87,1.22,0.09,0.46,0.3,0.02,2.24,2.09,2.33,0.93,0.89,0.09,0.0,0.0,17.63,3.54,0.17,47
300681,bookkeeper,release-4.2.2,True,0.0,0.0,2.0,3.0,0.0,4.0,-1.0,2.0,0.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,47
300682,bookkeeper,release-4.2.2,True,1.0,0.0,2.0,7.0,1.0,27.0,0.0,0.0,0.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300683,bookkeeper,release-4.2.2,True,1.0,0.0,0.0,0.0,2.0,27.0,0.8,0.0,2.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.75,1.25,0.75,4.5,0.75,1.0,0.25,0.0,0.0,0.0,0.5,2.75,0.5,1.0,0.25,0.0,0.0,0.0,0.0,11.0,0.0,0.0,47
300684,bookkeeper,release-4.2.2,True,1.0,0.0,1.0,0.0,2.0,27.0,0.8,0.0,2.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,1.0,1.33,1.0,5.0,0.67,1.33,0.33,0.0,0.0,0.0,0.67,3.33,0.67,1.33,0.33,0.0,0.0,0.0,0.0,14.0,0.33,0.0,47
300685,bookkeeper,release-4.2.2,True,1.0,0.0,1.0,0.0,2.0,53.0,0.83,0.0,2.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.25,1.75,1.0,7.0,1.25,1.0,0.5,0.0,0.25,0.0,0.0,2.0,3.5,1.25,0.5,0.5,0.0,0.0,0.0,9.5,0.75,0.0,47
300686,bookkeeper,release-4.2.2,True,1.0,0.0,1.0,0.0,2.0,45.0,0.8,0.0,0.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.25,1.0,0.25,3.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,47
300687,bookkeeper,release-4.2.2,True,1.0,0.0,1.0,0.0,2.0,48.0,0.8,0.0,0.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.25,1.0,0.25,3.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,47
300688,bookkeeper,release-4.2.2,True,1.0,0.0,1.0,0.0,2.0,48.0,0.8,0.0,0.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.5,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,47
300689,bookkeeper,release-4.2.2,True,0.0,0.0,2.0,0.0,1.0,12.0,-1.0,0.0,0.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300690,bookkeeper,release-4.2.2,True,0.0,0.0,2.0,0.0,1.0,24.0,-1.0,0.0,2.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,47
300691,bookkeeper,release-4.2.2,True,1.0,0.0,1.0,0.0,2.0,60.0,0.8,0.0,4.0,3091.0,53.0,2007.0,437.0,5098.0,490.0,45558.98,121.71,5544798.95,3.0,3.67,4.67,15.33,1.33,2.0,0.33,0.0,0.33,0.33,0.67,2.67,0.67,2.33,0.0,1.0,0.0,0.0,0.0,13.67,0.0,1.67,47
300692,bookkeeper,release-4.2.2,True,34.0,0.0,18.0,0.0,0.0,404.0,0.07,2.0,12.0,1612.0,47.0,967.0,276.0,2579.0,323.0,21496.97,82.34,1769956.28,1.59,2.35,3.24,10.82,0.53,0.76,0.88,0.24,0.0,0.24,0.0,0.65,0.24,1.35,0.41,1.0,0.06,0.0,0.0,16.12,3.71,0.65,47
300693,bookkeeper,release-4.2.2,True,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1612.0,47.0,967.0,276.0,2579.0,323.0,21496.97,82.34,1769956.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300694,bookkeeper,release-4.2.2,True,3.0,0.0,3.0,0.0,1.0,61.0,0.33,0.0,2.0,1612.0,47.0,967.0,276.0,2579.0,323.0,21496.97,82.34,1769956.28,2.0,9.0,7.0,20.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,34.0,0.0,47
300695,bookkeeper,release-4.2.2,True,4.0,0.0,7.0,0.0,0.0,48.0,0.0,4.0,0.0,1612.0,47.0,967.0,276.0,2579.0,323.0,21496.97,82.34,1769956.28,0.0,1.6,1.6,6.2,1.0,0.6,0.8,0.0,0.6,0.0,0.0,0.8,0.6,1.6,0.2,0.6,0.0,0.0,0.0,8.2,1.0,0.0,47
300696,bookkeeper,release-4.2.2,True,1.0,0.0,3.0,0.0,1.0,15.0,0.67,2.0,1.0,1612.0,47.0,967.0,276.0,2579.0,323.0,21496.97,82.34,1769956.28,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,47
300697,bookkeeper,release-4.2.2,False,10.0,0.0,11.0,0.0,0.0,189.0,0.35,11.0,7.0,598.0,36.0,387.0,134.0,985.0,170.0,7298.25,51.99,379400.07,1.15,1.85,2.31,6.92,0.46,0.92,0.54,0.23,0.38,0.08,0.15,0.77,0.15,1.92,0.69,0.69,0.0,0.0,0.0,15.77,0.62,0.15,47
300698,bookkeeper,release-4.2.2,False,1.0,0.0,2.0,0.0,0.0,53.0,0.0,1.0,0.0,598.0,36.0,387.0,134.0,985.0,170.0,7298.25,51.99,379400.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
300699,bookkeeper,release-4.2.2,False,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,598.0,36.0,387.0,134.0,985.0,170.0,7298.25,51.99,379400.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
